"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"199","1416805_at",-0.532087021012698,7.5505248588354,-4.91694896274093,7.42062827054081e-05,0.000783008364922276,0.446701276393337,"ENSMUST00000029567","ENSMUSG00000027955","ENSMUSG00000027955.17","ENSMUST00000029567.9","3","Gask1b","Gask1b","ENSMUSG00000027955","Fam198b","68659","Mm.412280/Mm.460017/Mm.473082/Mm.488665","Mm.412280/Mm.460017/Mm.473082/Mm.488665","3","79884533","3","adrenal_gland/C3H_10T1_2/lung/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/ovary","osteoblast_day14"
"201","1416825_at",-0.279811454378495,6.81285509086369,-2.87308643247241,0.00914051017669354,0.0441520495275693,-4.31165193785621,"ENSMUST00000109728","ENSMUSG00000027488","ENSMUSG00000027488.13","ENSMUST00000109728.8","2","Snta1","Snta1","ENSMUSG00000027488","Snta1","20648","Mm.1541","Mm.1541","2","154376313","3","lens/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"203","1416830_at",-0.315266300444311,9.08551499076574,-3.20624426648575,0.00426590748046452,0.0234158103367922,-3.57781793348412,"ENSMUST00000176425","ENSMUSG00000001418","ENSMUSG00000001418.14","ENSMUST00000176425.2","3","Glmp","Glmp","ENSMUSG00000001418","0610031J06Rik","56700","Mm.406387/Mm.439922","Mm.406387/Mm.439922","3","88325023","2","3T3-L1/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/microglia/osteoclasts/placenta","macrophage_peri_LPS_thio_0hrs"
"208","1416831_at",-0.697946917442819,7.44476652254591,-7.49304969432317,2.41042303236991e-07,5.4577668729459e-06,6.29030599691971,"ENSMUST00000173269","ENSMUSG00000007038","ENSMUSG00000007038.6","ENSMUST00000173269.2","17","Neu1","Neu1","ENSMUSG00000007038","Neu1","18010","Mm.8856","Mm.8856","17","34931253","2","intestine_large/intestine_small/kidney/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/min6/osteoclasts","kidney"
"210","1416833_at",-0.385046477144095,6.27321313599619,-4.96843135840858,6.57265275785751e-05,0.000703781094154168,0.569213521725113,"ENSMUST00000025598","ENSMUSG00000024694","ENSMUSG00000024694.10","ENSMUST00000025598.10","19","Keg1","Keg1","ENSMUSG00000024694","Keg1","64697","Mm.218561","Mm.218561","19","12695786","5","adrenal_gland/cerebellum/intestine_large/kidney/liver","kidney"
"211","1416834_x_at",-0.551872435213955,10.010369020917,-4.35647929195746,0.000280621684753651,0.00242054762735259,-0.890471986210013,"ENSMUST00000135671","ENSMUSG00000002416","ENSMUSG00000002416.14","ENSMUST00000135671.8","6","Ndufb2","Ndufb2","ENSMUSG00000002416","Ndufb2","68198","Mm.397664/Mm.416519","Mm.397664/Mm.416519","6","39592574","4","adipose_brown/heart/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"215","1416849_at",-0.440608483934239,9.74909646118832,-3.58387025892164,0.00176268524339639,0.011447362021296,-2.71451806959746,"ENSMUST00000045887","ENSMUSG00000037710","ENSMUSG00000037710.9","ENSMUST00000045887.9","10","Cisd1","Cisd1","ENSMUSG00000037710","Cisd1","52637","Mm.254114","Mm.254114","10","71330480","4","adipose_brown/heart/kidney/skeletal_muscle","kidney"
"216","1416873_a_at",0.310211157190446,9.22156056901938,3.64551000736972,0.00152377121619677,0.0102017578037158,-2.57122490963627,"ENSMUST00000026415","ENSMUSG00000025358","ENSMUSG00000025358.17","ENSMUST00000026415.9","10","Cdk2","Cdk2","ENSMUSG00000025358","Cdk2","12566","Mm.471425","Mm.471425","10","128697939","1","bone_marrow/thymocyte_DP_CD4+CD8+","thymocyte_DP_CD4+CD8+"
"218","1416897_at",-0.731339967761714,7.1169000650896,-10.0554418854922,1.87703692615838e-09,7.24269692040165e-08,11.2896213794931,"ENSMUST00000023622","ENSMUSG00000022906","ENSMUSG00000022906.16","ENSMUST00000023622.13","16","Parp9","Parp9","ENSMUSG00000022906","Parp9","80285","Mm.49074/Mm.400160/Mm.490056","Mm.49074/Mm.400160/Mm.490056","16","35938470","1","intestine_small/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/T-cells_CD4+/T-cells_CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","macrophage_peri_LPS_thio_7hrs"
"220","1416901_at",-0.507480004297449,11.0926744165869,-5.00951460757492,5.96682630584948e-05,0.000645268231184817,0.666900649643094,"ENSMUST00000021668","ENSMUSG00000021242","ENSMUSG00000021242.10","ENSMUST00000021668.10","12","Npc2","Npc2","ENSMUSG00000021242","Npc2","67963","Mm.282556","Mm.282556","12","84754560","1","adipose_white/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/osteoclasts/T-cells_CD8+","macrophage_peri_LPS_thio_7hrs"
"221","1416905_at",-1.09803485499098,6.46274567950445,-10.9369474345279,4.24868539488389e-10,1.88473996326788e-08,12.8221217440312,"ENSMUST00000024015","ENSMUSG00000023247","ENSMUSG00000023247.3","ENSMUST00000024015.3","4","Guca2a","Guca2a","ENSMUSG00000023247","Guca2a","14915","Mm.2614","Mm.2614","4","119637704","3","intestine_large/intestine_small/skeletal_muscle/stomach","intestine_large"
"222","1416910_at",-0.670486462359115,9.53158996045597,-5.14929148813934,4.29801163158751e-05,0.000489133225996198,0.998656383214878,"ENSMUST00000022590","ENSMUSG00000022013","ENSMUSG00000022013.5","ENSMUST00000022590.5","14","Dnajc15","Dnajc15","ENSMUSG00000022013","Dnajc15","66148","Mm.248046/Mm.398314","Mm.248046/Mm.398314","14","77826217","4","adipose_brown/ovary/skeletal_muscle/T-cells_CD8+/testis","adipose_brown"
"223","1416913_at",-1.12208626701378,6.10183947080576,-11.2266906804438,2.65608746889048e-10,1.2283933606124e-08,13.3067370684203,"ENSMUST00000034189","ENSMUSG00000057400","ENSMUSG00000057400.15","ENSMUST00000034189.17","8","Ces1c","Ces1c","ENSMUSG00000057400","Ces1c","13884","Mm.88078","Mm.88078","8","93099015","2","liver/lung","liver"
"224","1416933_at",-0.603981589596785,8.71151157597948,-6.68576289459198,1.33066039129093e-06,2.43742595831689e-05,4.53836121408156,"ENSMUST00000005651","ENSMUSG00000005514","ENSMUSG00000005514.15","ENSMUST00000005651.13","5","Por","Por","ENSMUSG00000005514","Por","18984","Mm.3863/Mm.413112/Mm.488967","Mm.3863/Mm.413112/Mm.488967","5","135670033","3","adipose_brown/kidney/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/mast_cells/mast_cells_IgE+antigen_6hr/microglia","macrophage_bone_marrow_24h_LPS"
"226","1416934_at",-0.274191506246294,6.43614693195319,-3.40001115728506,0.00271617734491811,0.0162497178589092,-3.13828596051159,"ENSMUST00000025391","ENSMUSG00000031337","ENSMUSG00000031337.17","ENSMUST00000025391.11","X","Mtm1","Mtm1","ENSMUSG00000031337","Mtm1","17772","Mm.274981/Mm.415810/Mm.457108","Mm.274981/Mm.415810/Mm.457108","X","71210767","1","intestine_small/macrophage_peri_LPS_thio_0hrs","intestine_small"
"233","1416961_at",0.518565520017884,9.59746625733863,5.85756556551995,8.3792792120785e-06,0.00011820984659133,2.65902444941342,"ENSMUST00000038341","ENSMUSG00000040084","ENSMUSG00000040084.10","ENSMUST00000038341.8","2","Bub1b","Bub1b","ENSMUSG00000040084","Bub1b","12236","Mm.29133","Mm.29133","2","118598211","2","Baf3/bone/bone_marrow/C2C12/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/mega_erythrocyte_progenitor/mIMCD-3/neuro2a/nih_3T3/osteoclasts/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+","granulo_mono_progenitor"
"234","1416968_a_at",-0.814562258079693,7.26093081584621,-7.71171037626258,1.54044108035957e-07,3.67956640477097e-06,6.75027644317206,"ENSMUST00000046863","ENSMUSG00000042289","ENSMUSG00000042289.12","ENSMUST00000046863.12","7","Hsd3b7","Hsd3b7","ENSMUSG00000042289","Hsd3b7","101502","Mm.157103","Mm.157103","7","127785608","2","adipose_brown/liver/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/osteoclasts","liver"
"240","1416980_at",-0.539630168006733,6.37599104640141,-5.59747319293278,1.51847800796077e-05,0.000201669961098008,2.05404291313886,"ENSMUST00000026398","ENSMUSG00000025347","ENSMUSG00000025347.5","ENSMUST00000026398.5","10","Mettl7b","Mettl7b","ENSMUSG00000025347","Mettl7b","71664","Mm.337232","Mm.337232","10","128958277","4","intestine_large/intestine_small/kidney/liver/stomach","liver"
"241","1416981_at",-0.40588299787632,7.60830159513205,-3.72261995437665,0.0012694562648919,0.00873186884657636,-2.39122076230224,"ENSMUST00000053764","ENSMUSG00000044167","ENSMUSG00000044167.7","ENSMUST00000053764.7","3","Foxo1","Foxo1","ENSMUSG00000044167","Foxo1","56458","Mm.29891/Mm.403212/Mm.408547","Mm.29891/Mm.403212/Mm.408547","3","52268337","4","dorsal_striatum/follicular_B-cells/lymph_nodes/ovary/spleen/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","T-cells_CD4+"
"242","1416995_at",-0.486401651947904,7.40953658378148,-5.15160922284652,4.2747500587147e-05,0.000487336453372002,1.00414877044782,"ENSMUST00000128684","ENSMUSG00000027257","ENSMUSG00000027257.14","ENSMUST00000128684.2","2","Pacsin3","Pacsin3","ENSMUSG00000027257","Pacsin3","80708","Mm.236650","Mm.236650","2","91255954","4","heart/lens/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"247","1417011_at",-0.40509058775972,8.31437659970766,-3.36368495586941,0.00295715248314534,0.0173569679051222,-3.22128638169055,"ENSMUST00000022871","ENSMUSG00000022261","ENSMUSG00000022261.7","ENSMUST00000022871.7","15","Sdc2","Sdc2","ENSMUSG00000022261","Sdc2","15529","Mm.234266/Mm.309204/Mm.408472/Mm.470758","Mm.234266/Mm.309204/Mm.408472/Mm.470758","15","32920723","3","C2C12/C3H_10T1_2/kidney/liver/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/retinal_pigment_epithelium","osteoblast_day5"
"248","1417017_at",-0.29782858386055,6.68876040447611,-3.69180607126839,0.00136561639026551,0.00926658114559976,-2.46324682686081,"ENSMUST00000026012","ENSMUSG00000003555","ENSMUSG00000003555.9","ENSMUST00000026012.8","19","Cyp17a1","Cyp17a1","ENSMUSG00000003555","Cyp17a1","13074","Mm.1262","Mm.1262","19","46667165","3","ovary/placenta/testis","testis"
"249","1417019_a_at",0.825283115154326,9.59944754911244,6.40021391188659,2.48554003828114e-06,4.10334344041299e-05,3.89918958804432,"ENSMUST00000133779","ENSMUSG00000017499","ENSMUSG00000017499.16","ENSMUST00000133779.9","11","Cdc6","Cdc6","ENSMUSG00000017499","Cdc6","23834","Mm.20912/Mm.404059","Mm.20912/Mm.404059","11","98907801","2","bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mega_erythrocyte_progenitor/mIMCD-3/neuro2a/nih_3T3/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","mega_erythrocyte_progenitor"
"253","1417037_at",0.483389770715595,9.73675226640071,5.18162419734797,3.98479876877894e-05,0.000459096692070804,1.07524817874477,"ENSMUST00000170141","ENSMUSG00000031697","ENSMUSG00000031697.13","ENSMUST00000170141.3","8","Orc6","Orc6","ENSMUSG00000031697","Orc6","56452","Mm.29709/Mm.398482","Mm.29709/Mm.398482","8","85299632","1","bone_marrow/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/mega_erythrocyte_progenitor/mIMCD-3/min6/neuro2a/nih_3T3","embryonic_stem_line_V26_2_p16"
"255","1417043_at",-0.630675739046962,6.68469813711594,-5.58558882751822,1.56056348536397e-05,0.000206418549453518,2.0262549598266,"ENSMUST00000038896","ENSMUSG00000035237","ENSMUSG00000035237.8","ENSMUST00000038896.8","8","Lcat","Lcat","ENSMUSG00000035237","Lcat","16816","Mm.1593/Mm.467489","Mm.1593/Mm.467489","8","105939551","2","cerebellum/liver/olfactory_bulb","liver"
"256","1417049_at",1.55306467967761,7.97077915959353,14.2312427735843,3.26772432409347e-12,2.26689684227804e-10,17.8410137017753,"ENSMUST00000030627","ENSMUSG00000028825","ENSMUSG00000028825.8","ENSMUST00000030627.8","4","Rhd","Rhd","ENSMUSG00000028825","Rhd","19746","Mm.195461","Mm.195461","4","134864536","2","bone/bone_marrow/mega_erythrocyte_progenitor","bone_marrow"
"257","1417066_at",-1.85250824406463,7.00395815129252,-18.6281151778408,1.76355605712108e-14,1.98278431870458e-12,23.2036526836,"ENSMUST00000027766","ENSMUSG00000026489","ENSMUSG00000026489.14","ENSMUST00000027766.13","1","Coq8a","Coq8a","ENSMUSG00000026489","Adck3","67426","Mm.38330","Mm.38330","1","180165238","5","adipose_brown/heart/liver/mammary_gland_non-lactating/skeletal_muscle","adipose_brown"
"259","1417072_at",-0.259649310733069,6.64994777515647,-3.25655270881833,0.00379596788887491,0.021247645153093,-3.46448729744181,"ENSMUST00000010250","ENSMUSG00000024650","ENSMUSG00000024650.6","ENSMUST00000010250.4","19","Slc22a6","Slc22a6","ENSMUSG00000024650","Slc22a6","18399","Mm.30090","Mm.30090","19","8617996","1","kidney","kidney"
"260","1417073_a_at",-0.389302476272675,8.85172752406175,-2.85673989914688,0.00948340535504335,0.0454381236739439,-4.34681346489284,"ENSMUST00000042296","ENSMUSG00000062078","ENSMUSG00000062078.16","ENSMUST00000042296.9","17","Qk","Qk","ENSMUSG00000062078","Qk","19317","Mm.340470/Mm.398000/Mm.398215/Mm.431520/Mm.473006/Mm.473223","Mm.340470/Mm.398000/Mm.398215/Mm.431520/Mm.473006/Mm.473223","17","10206471","4","amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/heart/hippocampus/hypothalamus/lung/microglia/olfactory_bulb/spinal_cord","spinal_cord"
"261","1417081_a_at",-0.374814908265801,8.51291260632264,-3.5899914152216,0.00173739740907763,0.0113295685045952,-2.70031352970316,"ENSMUST00000120928","ENSMUSG00000048277","ENSMUSG00000048277.16","ENSMUST00000120928.2","11","Syngr2","Syngr2","ENSMUSG00000048277","Syngr2","20973","Mm.468228","Mm.468228","11","117809668","1","dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/skeletal_muscle","dendritic_cells_myeloid_CD8a-"
"264","1417085_at",-1.0488340386631,6.31603453257702,-10.5426771385522,8.16914472682898e-10,3.43683824281624e-08,12.1477098860216,"ENSMUST00000021630","ENSMUSG00000021210","ENSMUSG00000021210.17","ENSMUST00000021630.15","13","Akr1c6","Akr1c6","ENSMUSG00000021210","Akr1c6","83702","Mm.196666","Mm.196666","13","4434306","2","liver/lung","liver"
"265","1417097_at",-0.431885195888564,7.97567676965851,-4.78893198733251,0.000100417069321454,0.00101365280037957,0.14166304060192,"ENSMUST00000030742","ENSMUSG00000028910","ENSMUSG00000028910.13","ENSMUST00000030742.11","4","Mecr","Mecr","ENSMUSG00000028910","Mecr","26922","Mm.192706","Mm.192706","4","131843470","1","adipose_brown","adipose_brown"
"270","1417102_a_at",-0.4892857369148,10.7748856141428,-4.29894313866151,0.000321873153528648,0.00274370566556904,-1.02766110099993,"ENSMUST00000122290","ENSMUSG00000027673","ENSMUSG00000027673.13","ENSMUST00000122290.2","3","Ndufb5","Ndufb5","ENSMUSG00000027673","Ndufb5","66046","Mm.416587","Mm.416587","3","32736990","3","adipose_brown/heart/skeletal_muscle","skeletal_muscle"
"274","1417108_at",-0.310524756931589,8.06675160388348,-3.99417681170172,0.000665649577588817,0.00510070610511948,-1.75190536125563,"ENSMUST00000003642","ENSMUSG00000003546","ENSMUSG00000003546.11","ENSMUST00000003642.7","17","Klc4","Klc4","ENSMUSG00000003546","Klc4","74764","Mm.279599","Mm.279599","17","46630631","1","intestine_large/intestine_small/macrophage_peri_LPS_thio_0hrs","intestine_small"
"275","1417116_at",-0.244594190478171,7.98408086331288,-2.8286675879784,0.0101011391814498,0.0476969794368098,-4.4069917818268,"ENSMUST00000033752","ENSMUSG00000019558","ENSMUSG00000019558.15","ENSMUST00000033752.14","X","Slc6a8","Slc6a8","ENSMUSG00000019558","Slc6a8","102857","Mm.274553","Mm.274553","X","73673150","2","intestine_large/intestine_small/kidney/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells_IgE+antigen_6hr","macrophage_peri_LPS_thio_0hrs"
"278","1417139_at",0.397019334230206,7.8511167697049,4.796598572222,9.86116544883307e-05,0.000996971471191325,0.159944420065341,"ENSMUST00000103130","ENSMUSG00000027635","ENSMUSG00000027635.16","ENSMUST00000103130.8","2","Dsn1","Dsn1","ENSMUSG00000027635","Dsn1","66934","Mm.394343","Mm.394343","2","156995265","1","nih_3T3/testis","nih_3T3"
"280","1417150_at",-0.334732604653439,6.67199611691911,-4.5259140136173,0.000187454678597424,0.00172654231516074,-0.486088134158416,"ENSMUST00000021195","ENSMUSG00000020838","ENSMUSG00000020838.13","ENSMUST00000021195.11","11","Slc6a4","Slc6a4","ENSMUSG00000020838","Slc6a4","15567","Mm.300318","Mm.300318","11","76998603","4","adrenal_gland/bone/bone_marrow/intestine_small","adrenal_gland"
"282","1417162_at",-0.445662721134418,7.70009434683354,-3.5756971809401,0.00179701589129969,0.0116368824500152,-2.73347527645831,"ENSMUST00000135384","ENSMUSG00000006301","ENSMUSG00000006301.18","ENSMUST00000135384.8","1","Tmbim1","Tmbim1","ENSMUSG00000006301","Tmbim1","69660","Mm.261182","Mm.261182","1","74288247","3","cornea/intestine_large/intestine_small/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/stomach","mast_cells_IgE+antigen_6hr"
"286","1417166_at",0.426986077021047,10.0941285022505,3.66344236622136,0.00146047347537745,0.00983858216212433,-2.52943530448964,"ENSMUST00000030207","ENSMUSG00000028484","ENSMUSG00000028484.17","ENSMUST00000030207.15","4","Psip1","Psip1","ENSMUSG00000028484","Psip1","101739","Mm.105331/Mm.455389","Mm.105331/Mm.455389","4","83455680","1","NK_cells/testis/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","testis"
"287","1417172_at",0.619296362580927,7.04471863819442,5.85279747941695,8.4705382972038e-06,0.000119028546093836,2.64799085496617,"ENSMUST00000102642","ENSMUSG00000027078","ENSMUSG00000027078.15","ENSMUST00000102642.9","2","Ube2l6","Ube2l6","ENSMUSG00000027078","Ube2l6","56791","Mm.38261","Mm.38261","2","84798828","3","bone/bone_marrow/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/osteoclasts/RAW_264_7/umbilical_cord","bone_marrow"
"288","1417217_at",0.315499202357371,7.56645875061851,4.19065037342336,0.000416707806363951,0.00342667289445059,-1.28556192047298,"ENSMUST00000080403","ENSMUSG00000056972","ENSMUSG00000056972.7","ENSMUST00000080403.7","7","Magel2","Magel2","ENSMUSG00000056972","Magel2","27385","Mm.45207/Mm.402708","Mm.45207/Mm.402708","7","62376979","1","hypothalamus","hypothalamus"
"289","1417220_at",-0.877820155227745,7.19056840241817,-9.19356653972831,8.75610312722806e-09,2.82666081646803e-07,9.70180921382662,"ENSMUST00000032865","ENSMUSG00000030630","ENSMUSG00000030630.17","ENSMUST00000032865.17","7","Fah","Fah","ENSMUSG00000030630","Fah","14085","Mm.3798","Mm.3798","7","84585159","4","3T3-L1/adipose_brown/adipose_white/kidney/liver/mammary_gland__lact","liver"
"290","1417244_a_at",-0.35510011772401,6.35872757135666,-4.27914938223608,0.000337427370344592,0.00286133144605603,-1.07483379367838,"ENSMUST00000127223","ENSMUSG00000025498","ENSMUSG00000025498.16","ENSMUST00000127223.8","7","Irf7","Irf7","ENSMUSG00000025498","Irf7","54123",NA,NA,"7","141262706","2","dendritic_plasmacytoid_B220+/intestine_large/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/RAW_264_7/uterus","macrophage_peri_LPS_thio_7hrs"
"295","1417255_at",0.851982852681274,8.39354802595965,9.51691250703055,4.86186260383374e-09,1.67747121902644e-07,10.3082411765114,"ENSMUST00000024983","ENSMUSG00000024169","ENSMUSG00000024169.17","ENSMUST00000024983.12","17","Ift140","Ift140","ENSMUSG00000024169","Ift140","106633","Mm.32802","Mm.32802","17","25016091","4","B-cells_marginal_zone/bone/bone_marrow/follicular_B-cells/spleen/testis","testis"
"297","1417256_at",-1.18251532019842,6.55880757226874,-15.2948203494958,8.23757710767963e-13,6.71465503989736e-11,19.2592570105737,"ENSMUST00000015394","ENSMUSG00000050578","ENSMUSG00000050578.11","ENSMUST00000015394.10","9","Mmp13","Mmp13","ENSMUSG00000050578","Mmp13","17386","Mm.5022","Mm.5022","9","7272514","5","bone/bone_marrow/intestine_small/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoblast_day14/osteoblast_day21/osteoblast_day5/salivary_gland","macrophage_bone_marrow_6hr_LPS"
"298","1417262_at",-0.229797787465849,5.9860961311826,-2.87563588303004,0.00908811219241048,0.0439314897010443,-4.3061602160912,"ENSMUST00000035065","ENSMUSG00000032487","ENSMUSG00000032487.9","ENSMUST00000035065.9","1","Ptgs2","Ptgs2","ENSMUSG00000032487","Ptgs2","19225","Mm.292547","Mm.292547","1","150100124","3","bladder/C2C12/C3H_10T1_2/cerebral_cortex/cerebral_cortex_prefrontal/dendritic_cells_myeloid_CD8a-/embryonic_stem_line_V26_2_p16/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/mIMCD-3/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta","macrophage_bone_marrow_6hr_LPS"
"299","1417271_a_at",-0.318637203265615,8.07531607622247,-3.42201101080982,0.0025796980876397,0.0156340253062254,-3.08789525970586,"ENSMUST00000113272","ENSMUSG00000026814","ENSMUSG00000026814.17","ENSMUST00000113272.8","2","Eng","Eng","ENSMUSG00000026814","Eng","13805","Mm.225297","Mm.225297","2","32646595","1","lung","lung"
"302","1417280_at",-0.259198645058454,6.17537512348254,-3.55807064772692,0.00187331169879537,0.0120710134267239,-2.77432415287708,"ENSMUST00000006785","ENSMUSG00000021335","ENSMUSG00000021335.14","ENSMUST00000006785.8","13","Slc17a1","Slc17a1","ENSMUSG00000021335","Slc17a1","20504","Mm.397470","Mm.397470","13","23867750","2","kidney/retina","kidney"
"304","1417281_a_at",-0.426326361959259,6.7125108450533,-5.00046919161338,6.09516618453917e-05,0.000658055938565893,0.64539891743856,"ENSMUST00000156906","ENSMUSG00000029061","ENSMUSG00000029061.3","ENSMUST00000156906.2","4","Mmp23","Mmp23","ENSMUSG00000029061","Mmp23","26561","Mm.29373","Mm.29373","4","155650655","4","3T3-L1/bladder/osteoblast_day14/osteoblast_day21/osteoblast_day5/ovary/umbilical_cord/uterus","osteoblast_day14"
"306","1417285_a_at",-0.450579280204755,10.3452434278997,-4.36997310927187,0.000271741092976344,0.00236585269332275,-0.858284570331879,"ENSMUST00000141274","ENSMUSG00000023089","ENSMUSG00000023089.13","ENSMUST00000141274.2","6","Ndufa5","Ndufa5","ENSMUSG00000023089","Ndufa5","68202",NA,NA,"6","24518666","1","heart/mega_erythrocyte_progenitor","heart"
"310","1417288_at",-0.346728408524625,7.91652940893518,-3.7327331883627,0.00123937962294029,0.00858872956556177,-2.36755522322531,"ENSMUST00000128715","ENSMUSG00000031557","ENSMUSG00000031557.17","ENSMUST00000128715.8","8","Plekha2","Plekha2","ENSMUSG00000031557","Plekha2","83436","Mm.261122/Mm.487306","Mm.261122/Mm.487306","8","25039144","2","follicular_B-cells/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_6hr_LPS/mIMCD-3/RAW_264_7/spleen","follicular_B-cells"
"312","1417299_at",0.368980970619011,7.94549888481498,4.25258111262931,0.000359495161814326,0.00301837053438536,-1.1381297520187,"ENSMUST00000027931","ENSMUSG00000026622","ENSMUSG00000026622.16","ENSMUST00000027931.8","1","Nek2","Nek2","ENSMUSG00000026622","Nek2","18005","Mm.33773/Mm.475765","Mm.33773/Mm.475765","1","191821444","3","3T3-L1/Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mega_erythrocyte_progenitor/mIMCD-3/min6/neuro2a/nih_3T3/osteoblast_day5/osteoclasts/RAW_264_7/testis/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","testis"
"313","1417307_at",-0.424705280523249,7.30119392444698,-4.22084617035123,0.000387756162519778,0.00321699482925124,-1.21369859634384,"ENSMUST00000114000","ENSMUSG00000045103","ENSMUSG00000045103.20","ENSMUST00000114000.8","X","Dmd","Dmd","ENSMUSG00000045103","Dmd","13405","Mm.275608/Mm.368403/Mm.407754/Mm.416750","Mm.275608/Mm.368403/Mm.407754/Mm.416750","X","82948870","2","bladder/skeletal_muscle","bladder"
"315","1417308_at",-0.288301861145849,12.2376168185988,-3.22547479403452,0.00407994715424775,0.0225208188710417,-3.53456626576959,"ENSMUST00000163694","ENSMUSG00000032294","ENSMUSG00000032294.18","ENSMUST00000163694.4","9","Pkm","Pkm","ENSMUSG00000032294","Pkm","18746","Mm.388375/Mm.405069/Mm.481622","Mm.388375/Mm.405069/Mm.481622","9","59656368","3","macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mammary_gland_non-lactating/microglia/RAW_264_7/skeletal_muscle","skeletal_muscle"
