"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"894","1419249_at",-0.517496532092681,8.81829487696169,-4.7087582461891,0.000121419908854491,0.000779310261456826,0.101256088499797,"ENSMUST00000030763","ENSMUSG00000028926","ENSMUSG00000028926.16","ENSMUST00000030763.13","5","Cdk14","Cdk14","ENSMUSG00000028926","Cdk14","18647","Mm.389061/Mm.404502/Mm.413992/Mm.414385","Mm.389061/Mm.404502/Mm.413992/Mm.414385","5","4803391","1","3T3-L1/amygdala/cerebral_cortex/cerebral_cortex_prefrontal/hippocampus/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/microglia/olfactory_bulb","amygdala"
"896","1419271_at",-2.14104819465467,7.55534763584105,-24.287504333073,8.80542634845096e-17,2.20846866224034e-14,28.6189134284067,"ENSMUST00000154643","ENSMUSG00000027168","ENSMUSG00000027168.22","ENSMUST00000154643.8","2","Pax6","Pax6","ENSMUSG00000027168","Pax6","18508","Mm.3608/Mm.414199/Mm.415136/Mm.487124","Mm.3608/Mm.414199/Mm.415136/Mm.487124","2","105668900","1","cerebellum/min6","min6"
"908","1419272_at",0.599827956703131,7.04769975284521,6.86697626443255,9.00001970473807e-07,1.02783062162166e-05,5.08388265584339,"ENSMUST00000035092","ENSMUSG00000032508","ENSMUSG00000032508.9","ENSMUST00000035092.7","9","Myd88","Myd88","ENSMUSG00000032508","Myd88","17874","Mm.213003/Mm.471560","Mm.213003/Mm.471560","9","119335934","1","macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/microglia","macrophage_bone_marrow_6hr_LPS"
"910","1419276_at",-0.246434282038234,6.43654722676641,-3.46208298119033,0.00234816112118996,0.0103461882914052,-2.8426544688332,"ENSMUST00000135846","ENSMUSG00000037370","ENSMUSG00000037370.14","ENSMUST00000135846.2","10","Enpp1","Enpp1","ENSMUSG00000037370","Enpp1","18605","Mm.27254/Mm.483848/Mm.490564","Mm.27254/Mm.483848/Mm.490564","10","24637914","2","adipose_white/macrophage_peri_LPS_thio_0hrs/NK_cells/osteoblast_day21/osteoblast_day5/umbilical_cord","adipose_white"
"914","1419286_s_at",-0.547748667383855,8.62909559402723,-5.02394681190044,5.76769982270358e-05,0.000405729995079288,0.85133586184171,"ENSMUST00000135956","ENSMUSG00000029469","ENSMUSG00000029469.15","ENSMUST00000135956.3","5","Ift81","Ift81","ENSMUSG00000029469","Ift81","12589","Mm.10125/Mm.401452","Mm.10125/Mm.401452","5","122550204","2","heart/min6/retina/retinal_pigment_epithelium","retina"
"916","1419289_a_at",0.850785815983687,6.75573267493467,14.4714196682846,2.37647159041314e-12,1.40881556737128e-10,18.2767456792926,"ENSMUST00000143928","ENSMUSG00000022415","ENSMUSG00000022415.13","ENSMUST00000143928.2","15","Syngr1","Syngr1","ENSMUSG00000022415","Syngr1","20972","Mm.230301/Mm.409178/Mm.416576","Mm.230301/Mm.409178/Mm.416576","15","80091334","4","heart/iris/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/osteoclasts/placenta/RAW_264_7","macrophage_peri_LPS_thio_0hrs"
"918","1419294_at",-0.924420857864764,7.05119473050834,-12.8197475555846,2.33204871946177e-11,1.05606178469515e-09,15.9339261298636,"ENSMUST00000148109","ENSMUSG00000021850","ENSMUSG00000021850.15","ENSMUST00000148109.2","14","ccdc198","ccdc198","ENSMUSG00000021850","1700011H14Rik","67082","Mm.467960","Mm.467960","14","49226358","4","adipose_white/intestine_small/kidney/mIMCD-3/testis","kidney"
"920","1419325_at",-0.195411420490236,6.32098116261426,-2.66021249858062,0.0146927926252256,0.0494895148290786,-4.60795024069081,"ENSMUST00000031146","ENSMUSG00000029236","ENSMUSG00000029236.5","ENSMUST00000031146.3","5","Nmu","Nmu","ENSMUSG00000029236","Nmu","56183","Mm.154879","Mm.154879","5","76333495","1","stomach","stomach"
"921","1419344_at",-0.195569478714706,6.66077158145452,-3.57275047889121,0.00180955416369994,0.00826916797581451,-2.58726461168306,"ENSMUST00000113547","ENSMUSG00000023949","ENSMUSG00000023949.8","ENSMUST00000113547.2","17","Tcte1","Tcte1","ENSMUSG00000023949","Tcte1","21645","Mm.491193","Mm.491193","17","45523434","1","testis","testis"
"922","1419350_at",0.741208755081107,7.06463621067004,8.76891915977559,1.93422544710689e-08,3.6559664175606e-07,9.02340529874952,"ENSMUST00000064495","ENSMUSG00000052566","ENSMUSG00000052566.9","ENSMUST00000064495.8","8","Hook2","Hook2","ENSMUSG00000052566","Hook2","170833",NA,NA,"8","84990595","4","intestine_large/intestine_small/kidney/stomach/testis","testis"
"923","1419358_at",-0.37446293176972,7.38001314664085,-4.96757490801401,6.58592448524247e-05,0.000456880995407087,0.717443699247125,"ENSMUST00000037370","ENSMUSG00000029093","ENSMUSG00000029093.15","ENSMUST00000037370.14","5","Sorcs2","Sorcs2","ENSMUSG00000029093","Sorcs2","81840","Mm.34113/Mm.438133","Mm.34113/Mm.438133","5","36017180","2","amygdala/C2C12/dorsal_striatum/olfactory_bulb/osteoblast_day21/osteoblast_day5/uterus","dorsal_striatum"
"924","1419389_at",-0.291962032799277,7.12031318830684,-3.84028826157884,0.00096006848811026,0.00477180381933461,-1.96254389662077,"ENSMUST00000149440","ENSMUSG00000023868","ENSMUSG00000023868.18","ENSMUST00000149440.8","17","Pde10a","Pde10a","ENSMUSG00000023868","Pde10a","23984","Mm.87161/Mm.474169","Mm.87161/Mm.474169","17","8525372","1","dorsal_striatum/nucleus_accumbens","dorsal_striatum"
"931","1419393_at",-0.268207344698582,6.43561869399491,-3.46588667981381,0.00232727297571244,0.0102610865954164,-2.83391114608355,"ENSMUST00000066175","ENSMUSG00000040505","ENSMUSG00000040505.14","ENSMUST00000066175.10","17","Abcg5","Abcg5","ENSMUSG00000040505","Abcg5","27409","Mm.289590","Mm.289590","17","84658234","2","intestine_small/liver","intestine_small"
"933","1419397_at",-0.461790483057532,8.68764506281966,-4.84517374637808,8.79103660075738e-05,0.000581403140705263,0.426284769278721,"ENSMUST00000006856","ENSMUSG00000006678","ENSMUSG00000006678.7","ENSMUST00000006856.3","X","Pola1","Pola1","ENSMUSG00000006678","Pola1","18968","Mm.1923","Mm.1923","X","93304767","2","Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mega_erythrocyte_progenitor/mIMCD-3/min6/nih_3T3/osteoclasts/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+","bone_marrow"
"934","1419399_at",1.90509760887327,7.79989314008276,21.9029741036782,7.03640155936474e-16,1.34954042848875e-13,26.5367832675903,"ENSMUST00000029805","ENSMUSG00000028158","ENSMUSG00000028158.15","ENSMUST00000029805.13","3","Mttp","Mttp","ENSMUSG00000028158","Mttp","17777","Mm.2941/Mm.470777","Mm.2941/Mm.470777","3","138089855","3","intestine_small/liver/placenta","intestine_small"
"936","1419403_at",-0.270694676545854,7.35133984257701,-3.26388280189433,0.00373184629422362,0.0153245401036727,-3.29439097322088,"ENSMUST00000045620","ENSMUSG00000058173","ENSMUSG00000058173.13","ENSMUST00000045620.10","9","Smco4","Smco4","ENSMUSG00000058173","Smco4","170748",NA,NA,"9","15505487","3","lacrimal_gland/prostate/salivary_gland","salivary_gland"
"938","1419406_a_at",0.481027072234626,7.67719959786185,5.71028924340464,1.17225366451386e-05,0.000100450277875097,2.46563868026618,"ENSMUST00000118955","ENSMUSG00000000861","ENSMUSG00000000861.16","ENSMUST00000118955.2","11","Bcl11a","Bcl11a","ENSMUSG00000000861","Bcl11a","14025","Mm.53687/Mm.397888/Mm.470356/Mm.487449","Mm.53687/Mm.397888/Mm.470356/Mm.487449","11","24078056","3","amygdala/B-cells_marginal_zone/cerebral_cortex/cerebral_cortex_prefrontal/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/dorsal_striatum/follicular_B-cells/hippocampus/lymph_nodes/mega_erythrocyte_progenitor/nucleus_accumbens/olfactory_bulb/spleen/stem_cells__HSC","dendritic_plasmacytoid_B220+"
"941","1419408_at",-0.496269722130541,6.42808391820971,-7.04460809309336,6.16029430934624e-07,7.35737714125399e-06,5.4718754528393,"ENSMUST00000021519","ENSMUSG00000021099","ENSMUSG00000021099.7","ENSMUST00000021519.7","12","Six6","Six6","ENSMUSG00000021099","Six6","20476","Mm.57138","Mm.57138","12","72939724","2","ciliary_bodies/iris/pituitary/retina/retinal_pigment_epithelium","pituitary"
"942","1419411_at",-0.195535391913696,6.400482566487,-2.86986501356734,0.00920713235632538,0.033171110550054,-4.16448889438721,"ENSMUST00000026466","ENSMUSG00000025400","ENSMUSG00000025400.12","ENSMUST00000026466.5","10","Tac2","Tac2","ENSMUSG00000025400","Tac2","21334","Mm.2374","Mm.2374","10","127724478","3","amygdala/bone_marrow/hippocampus/hypothalamus/spinal_cord/umbilical_cord","umbilical_cord"
"944","1419417_at",-1.28434707801544,7.37770165407722,-13.8905584104517,5.17325501067871e-12,2.82156307980088e-10,17.4793665359053,"ENSMUST00000033919","ENSMUSG00000031520","ENSMUSG00000031520.7","ENSMUST00000033919.6","8","Vegfc","Vegfc","ENSMUSG00000031520","Vegfc","22341","Mm.1402/Mm.403167","Mm.1402/Mm.403167","8","54077532","1","3T3-L1/embryonic_stem_line_Bruce4_p13/lung/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/neuro2a/NK_cells/osteoblast_day14/osteoblast_day5","mast_cells_IgE+antigen_1hr"
"945","1419428_a_at",0.370353982209573,7.78923021755406,5.41542362580601,2.31186104046179e-05,0.000182513872213696,1.77629620585928,"ENSMUST00000026666","ENSMUSG00000025579","ENSMUSG00000025579.15","ENSMUST00000026666.13","11","Gaa","Gaa","ENSMUSG00000025579","Gaa","14387","Mm.4793/Mm.406910","Mm.4793/Mm.406910","11","119267887","1","amygdala/hypothalamus/min6/nucleus_accumbens","hypothalamus"
"947","1419430_at",0.266001455912269,8.06684483739033,3.33711487259649,0.00314652237972756,0.01322918919291,-3.12840591013561,"ENSMUST00000025946","ENSMUSG00000024987","ENSMUSG00000024987.7","ENSMUST00000025946.7","19","Cyp26a1","Cyp26a1","ENSMUSG00000024987","Cyp26a1","13082","Mm.42230","Mm.42230","19","37697808","1","liver","liver"
"948","1419434_at",-0.197982051006634,6.42275983838104,-2.67786027653465,0.0141319523518017,0.0478475915296463,-4.57123519302834,"ENSMUST00000029196","ENSMUSG00000027661","ENSMUSG00000027661.5","ENSMUST00000029196.5","2","Slc2a10","Slc2a10","ENSMUSG00000027661","Slc2a10","170441","Mm.34147","Mm.34147","2","165503787","1","osteoblast_day14/osteoblast_day21/osteoblast_day5/stomach","osteoblast_day21"
"949","1419465_at",-0.2540059744823,6.95032005148935,-4.1204042976792,0.000492697600534879,0.0026530809686936,-1.30050554922065,"ENSMUST00000118096","ENSMUSG00000021567","ENSMUSG00000021567.16","ENSMUST00000118096.2","13","Nkd2","Nkd2","ENSMUSG00000021567","Nkd2","72293","Mm.45506/Mm.427205","Mm.45506/Mm.427205","13","73818534","1","bladder","bladder"
"951","1419467_at",-0.510033435620441,7.10996071827382,-6.48809592933835,2.04844730842142e-06,2.10361022019151e-05,4.24315640419352,"ENSMUST00000062254","ENSMUSG00000045930","ENSMUSG00000045930.4","ENSMUST00000062254.4","12","Clec14a","Clec14a","ENSMUSG00000045930","Clec14a","66864","Mm.280563","Mm.280563","12","58264720","4","eyecup/lung/lymph_nodes/ovary","lung"
"952","1419485_at",-0.795805650374557,7.48168676887188,-8.47611866013989,3.38598267095951e-08,5.96756567495323e-07,8.44798017884945,"ENSMUST00000062292","ENSMUSG00000050295","ENSMUSG00000050295.5","ENSMUST00000062292.5","13","Foxc1","Foxc1","ENSMUSG00000050295","Foxc1","17300","Mm.12949","Mm.12949","13","31806646","3","C3H_10T1_2/cornea/epidermis/iris/lacrimal_gland/mIMCD-3/osteoblast_day14/osteoblast_day21/osteoblast_day5/salivary_gland","mIMCD-3"
"953","1419489_at",-0.233287921514471,6.84741541573057,-3.08414964684371,0.00565348567486227,0.0219704291333593,-3.69650078209205,"ENSMUST00000068088","ENSMUSG00000054863","ENSMUSG00000054863.10","ENSMUST00000068088.8","15","Tafa5","Tafa5","ENSMUSG00000054863","Fam19a5","106014","Mm.400883","Mm.400883","15","87625230","1","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/spinal_cord","nucleus_accumbens"
"954","1419496_at",0.252002036123931,5.90151486380701,4.19722517009935,0.000410225141295966,0.00226126639593491,-1.11800621641738,"ENSMUST00000111827","ENSMUSG00000079262","ENSMUSG00000079262.4","ENSMUST00000111827.4","6","Slco1a6","Slco1a6","ENSMUSG00000079262","Slco1a6","28254","Mm.38953/Mm.488980","Mm.38953/Mm.488980","6","142085761","3","kidney/lacrimal_gland/prostate","kidney"
"955","1419504_at",0.157213801306767,6.25399814923826,2.70495708801442,0.0133100925604811,0.045397159034121,-4.5146327238256,"ENSMUST00000149732","ENSMUSG00000012187","ENSMUSG00000012187.14","ENSMUST00000149732.8","1","Mogat1","Mogat1","ENSMUSG00000012187","Mogat1","68393","Mm.429219","Mm.429219","1","78510991","4","adipose_brown/adipose_white/kidney/retinal_pigment_epithelium/stomach","stomach"
"958","1419520_at",0.239473967093931,6.69389543207481,2.71660060735937,0.0129710315297855,0.0444244204862035,-4.49022652815686,"ENSMUST00000032073","ENSMUSG00000030004","ENSMUSG00000030004.7","ENSMUST00000032073.7","6","Nat8","Nat8","ENSMUSG00000030004","Nat8","68396","Mm.154782","Mm.154782","6","85830388","3","intestine_small/kidney/liver","kidney"
"959","1419534_at",0.440774498714685,5.97169732236985,4.05423418746044,0.000576887640344971,0.00304113524873852,-1.4574321529475,"ENSMUST00000032265","ENSMUSG00000030162","ENSMUSG00000030162.15","ENSMUST00000032265.13","6","Olr1","Olr1","ENSMUSG00000030162","Olr1","108078","Mm.446458","Mm.446458","6","129485246","3","bone/bone_marrow/granulo_mono_progenitor/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells_IgE+antigen_1hr/placenta","placenta"
"960","1419537_at",1.38751374124526,6.95056661551183,20.7136389373856,2.14780205202647e-15,3.50145429531615e-13,25.4123363567005,"ENSMUST00000031533","ENSMUSG00000029553","ENSMUSG00000029553.11","ENSMUST00000031533.11","6","Tfec","Tfec","ENSMUSG00000029553","Tfec","21426",NA,NA,"6","16833381","4","bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/kidney/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts/RAW_264_7","macrophage_bone_marrow_2hr_LPS"
"961","1419539_at",0.506803186302019,6.71024725554745,7.15586732341881,4.86863006525181e-07,6.03580544781503e-06,5.71283681886019,"ENSMUST00000022095","ENSMUSG00000021604","ENSMUSG00000021604.16","ENSMUST00000022095.10","13","Irx4","Irx4","ENSMUSG00000021604","Irx4","50916","Mm.103784","Mm.103784","13","73260497","1","heart","heart"
"963","1419555_at",3.1422413402045,7.14993576492449,39.5496953394613,4.16281749050192e-21,9.048577618521e-18,38.2631970122264,"ENSMUST00000028609","ENSMUSG00000027186","ENSMUSG00000027186.16","ENSMUST00000028609.14","2","Elf5","Elf5","ENSMUSG00000027186","Elf5","13711","Mm.20888/Mm.483128","Mm.20888/Mm.483128","2","103411688","4","adipose_white/lacrimal_gland/mammary_gland__lact/salivary_gland","mammary_gland__lact"
"966","1419560_at",0.238821608036043,6.8684582190318,3.90947462712337,0.00081439880902054,0.00412321011927247,-1.79963763914479,"ENSMUST00000034731","ENSMUSG00000032207","ENSMUSG00000032207.11","ENSMUST00000034731.10","9","Lipc","Lipc","ENSMUSG00000032207","Lipc","15450","Mm.390187","Mm.390187","9","70798129","1","liver","liver"
"967","1419573_a_at",0.941336267995595,11.6096147391485,4.74760422495798,0.000110740532941562,0.000714989124071213,0.193855766178771,"ENSMUST00000089377","ENSMUSG00000068220","ENSMUSG00000068220.7","ENSMUST00000089377.6","15","Lgals1","Lgals1","ENSMUSG00000068220","Lgals1","16852","Mm.469547","Mm.469547","15","78926725","2","3T3-L1/C2C12/C3H_10T1_2/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells_IgE+antigen_1hr/microglia/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/umbilical_cord","nih_3T3"
"968","1419585_at",0.292344005984689,7.17908239149191,3.4316847452474,0.00252183371781232,0.0109123275871627,-2.91243536149137,"ENSMUST00000115387","ENSMUSG00000060090","ENSMUSG00000060090.17","ENSMUST00000115387.8","X","Rp2","Rp2","ENSMUSG00000060090","Rp2h","19889","Mm.288141/Mm.406805/Mm.409016","Mm.288141/Mm.406805/Mm.409016","X","20364481","1","macrophage_bone_marrow_0hr/microglia/osteoclasts","osteoclasts"
"971","1419589_at",-0.74748115930691,7.59979818592333,-9.320191610309,6.94357565240873e-09,1.49435831119991e-07,10.076706312996,"ENSMUST00000099269","ENSMUSG00000027435","ENSMUSG00000027435.9","ENSMUST00000099269.4","2","Cd93","Cd93","ENSMUSG00000027435","Cd93","17064","Mm.681/Mm.393234/Mm.398078/Mm.407960","Mm.681/Mm.393234/Mm.398078/Mm.407960","2","148436640","1","common_myeloid_progenitor/granulo_mono_progenitor/lung/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/osteoclasts","mast_cells_IgE+antigen_1hr"
"972","1419592_at",0.244744378314848,7.30207854444779,2.73049277893823,0.0125772042911893,0.043292901238821,-4.4610416795744,"ENSMUST00000106236","ENSMUSG00000059921","ENSMUSG00000059921.16","ENSMUST00000106236.9","3","Unc5c","Unc5c","ENSMUSG00000059921","Unc5c","22253","Mm.24430","Mm.24430","3","141465564","3","amygdala/C3H_10T1_2/cerebellum/ciliary_bodies/neuro2a/osteoblast_day5/umbilical_cord","neuro2a"
"973","1419593_at",-0.646557017371389,6.79472394155779,-7.26045399154349,3.90837669925217e-07,4.99735773643596e-06,5.93788637081143,"ENSMUST00000159120","ENSMUSG00000036523","ENSMUSG00000036523.17","ENSMUST00000159120.8","12","Greb1","Greb1","ENSMUSG00000036523","Greb1","268527","Mm.428062/Mm.490218","Mm.428062/Mm.490218","12","16670615","1","ovary","ovary"
"976","1419614_at",2.40028063201644,7.73423337363746,30.0768754686055,1.14596241005842e-18,4.98188058399397e-16,32.9041164519576,"ENSMUST00000162643","ENSMUSG00000009646","ENSMUSG00000009646.14","ENSMUST00000162643.2","10","Pla2g12b","Pla2g12b","ENSMUSG00000009646","Pla2g12b","69836","Mm.30268","Mm.30268","10","59403660","4","intestine_small/liver/placenta/stomach","intestine_small"
"978","1419631_at",0.461205852567994,6.60556423439375,5.31245824643752,2.93649205351657e-05,0.000225812083502141,1.53396610370582,"ENSMUST00000033505","ENSMUSG00000031165","ENSMUSG00000031165.7","ENSMUST00000033505.7","X","Was","Was","ENSMUSG00000031165","Was","22376","Mm.4735","Mm.4735","X","8081453","5","Baf3/B-cells_marginal_zone/bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/microglia/NK_cells/osteoclasts/RAW_264_7/spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_SP_CD4+","macrophage_bone_marrow_0hr"
"979","1419633_at",-0.430607273696549,6.77539351393546,-4.86894173263645,8.31098083087444e-05,0.000555098334465981,0.482863680115111,"ENSMUST00000172997","ENSMUSG00000029546","ENSMUSG00000029546.13","ENSMUST00000172997.3","5","Uncx","Uncx","ENSMUSG00000029546","Uncx","22255","Mm.42190","Mm.42190","5","139543494","1","cerebellum","cerebellum"
"980","1419638_at",-0.799350871159652,8.92190071502604,-7.47418275960719,2.5061199367709e-07,3.36956868199651e-06,6.39334554024292,"ENSMUST00000001319","ENSMUSG00000001300","ENSMUSG00000001300.17","ENSMUST00000001319.15","8","Efnb2","Efnb2","ENSMUSG00000001300","Efnb2","13642","Mm.209813/Mm.400569/Mm.402920/Mm.414965","Mm.209813/Mm.400569/Mm.402920/Mm.414965","8","8617434","3","lung/osteoblast_day5/umbilical_cord/uterus","lung"
"981","1419647_a_at",0.5327192521999,7.12865087311299,4.25551536226508,0.00035698862250962,0.00200165331675428,-0.979343507023358,"ENSMUST00000003635","ENSMUSG00000003541","ENSMUSG00000003541.7","ENSMUST00000003635.7","17","Ier3","Ier3","ENSMUSG00000003541","Ier3","15937","Mm.382802/Mm.394347","Mm.382802/Mm.394347","17","35821684","5","bladder/lung/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/mIMCD-3/neuro2a/osteoblast_day14/osteoblast_day21/osteoblast_day5/placenta/uterus","mast_cells"
"982","1419648_at",0.462595531920962,8.01553602623995,4.46335415191014,0.000217547821804091,0.00129555191414107,-0.484066223119134,"ENSMUST00000069057","ENSMUSG00000017774","ENSMUSG00000017774.20","ENSMUST00000069057.13","11","Myo1c","Myo1c","ENSMUSG00000017774","Myo1c","17913","Mm.234502/Mm.413478","Mm.234502/Mm.413478","11","75650504","1","lung/osteoblast_day5","osteoblast_day5"
"986","1419667_at",-0.434421114611749,8.01066965864003,-4.63476830845654,0.000144722456068389,0.000908311006758389,-0.0751849323038813,"ENSMUST00000081170","ENSMUSG00000029156","ENSMUSG00000029156.12","ENSMUST00000081170.9","5","Sgcb","Sgcb","ENSMUSG00000029156","Sgcb","24051","Mm.89310/Mm.411493","Mm.89310/Mm.411493","5","73632749","3","heart/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"987","1419670_at",-0.185085764586605,6.97591880995854,-2.65572698415244,0.0148386577944095,0.0498520801016714,-4.61726304181757,"ENSMUST00000001183","ENSMUSG00000001155","ENSMUSG00000001155.14","ENSMUST00000001183.8","10","Ftcd","Ftcd","ENSMUSG00000001155","Ftcd","14317","Mm.36278","Mm.36278","10","76575648","1","liver","liver"
"990","1419688_at",-0.682274378321358,8.18740656397094,-7.51247185296771,2.31584133716002e-07,3.18599184802121e-06,6.4743063196279,"ENSMUST00000125435","ENSMUSG00000058571","ENSMUSG00000058571.12","ENSMUST00000125435.2","14","Gpc6","Gpc6","ENSMUSG00000058571","Gpc6","23888","Mm.483065","Mm.483065","14","116925297","2","3T3-L1/bladder/C3H_10T1_2/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","osteoblast_day14"
"993","1419717_at",-0.245074448832994,7.0733219527167,-2.70322915696087,0.013361120338653,0.0455451467477032,-4.51825039410804,"ENSMUST00000073957","ENSMUSG00000063531","ENSMUSG00000063531.8","ENSMUST00000073957.8","5","Sema3e","Sema3e","ENSMUSG00000063531","Sema3e","20349","Mm.134093/Mm.415788","Mm.134093/Mm.415788","5","14025276","4","C2C12/cerebral_cortex/dorsal_striatum/embryonic_stem_line_V26_2_p16/epidermis/hippocampus/lung/mIMCD-3/olfactory_bulb/osteoblast_day5/placenta","mIMCD-3"
"995","1419735_at",-0.676906813870596,6.45081672045896,-11.083733703854,3.34516687082975e-10,1.06408942266736e-08,13.1963436637198,"ENSMUST00000144929","ENSMUSG00000001622","ENSMUSG00000001622.16","ENSMUST00000144929.2","5","Csn3","Csn3","ENSMUSG00000001622","Csn3","12994","Mm.296303/Mm.472446","Mm.296303/Mm.472446","5","87925579","1","mammary_gland__lact","mammary_gland__lact"
"997","1419742_at",-0.252155725283119,7.94046162565139,-2.73544391811975,0.0124396082872255,0.0429628711409102,-4.45062325176823,"ENSMUST00000103188","ENSMUSG00000027327","ENSMUSG00000027327.17","ENSMUST00000103188.10","2","1700037H04Rik","1700037H04Rik","ENSMUSG00000027327","1700037H04Rik","67326",NA,NA,"2","131146324","2","adipose_brown/testis","testis"
"1002","1419748_at",-0.506813746558073,7.11559635210969,-5.76342470463819,1.03822996114151e-05,9.03911558959116e-05,2.58905258294361,"ENSMUST00000069511","ENSMUSG00000055782","ENSMUSG00000055782.10","ENSMUST00000069511.8","15","Abcd2","Abcd2","ENSMUSG00000055782","Abcd2","26874","Mm.295456/Mm.406958","Mm.295456/Mm.406958","15","91145884","3","adipose_brown/adipose_white/granulo_mono_progenitor/mammary_gland__lact/mammary_gland_non-lactating/skeletal_muscle","adipose_white"
"1003","1419754_at",-0.273378457891102,7.51734460410279,-3.01143496452656,0.00667769668981053,0.025287607499567,-3.85681085678469,"ENSMUST00000123128","ENSMUSG00000034593","ENSMUSG00000034593.17","ENSMUST00000123128.8","9","Myo5a","Myo5a","ENSMUSG00000034593","Myo5a","17918","Mm.3645/Mm.419548/Mm.433897","Mm.3645/Mm.419548/Mm.433897","9","75071015","1","cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/neuro2a/osteoclasts","macrophage_peri_LPS_thio_0hrs"
"1006","1419833_s_at",-0.662031899626092,7.41579333936184,-7.1111096595859,5.35095941689786e-07,6.54664284382569e-06,5.61609408941006,"ENSMUST00000042944","ENSMUSG00000024451","ENSMUSG00000024451.10","ENSMUST00000042944.9","18","Arap3","Arap3","ENSMUSG00000024451","Arap3","106952","Mm.247642","Mm.247642","18","37972624","1","lung/mast_cells","mast_cells"
