"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"462","1419463_at",-0.693285291555695,6.04682937508334,-6.86343066044196,9.06876706583992e-07,1.74962810758409e-05,4.93104379783234,"ENSMUST00000029929","ENSMUSG00000028262","ENSMUSG00000028262.14","ENSMUST00000029929.12","3","Clca3a2","Clca3a2","ENSMUSG00000028262","Clca2","80797","Mm.20897","Mm.20897","3","144796559","4","adipose_white/epidermis/intestine_small/mammary_gland__lact/mammary_gland_non-lactating","epidermis"
"463","1419478_at",-0.668904357574711,6.15335981773111,-7.92066415451608,1.01026032120619e-07,2.56338815353525e-06,7.18393014403175,"ENSMUST00000170381","ENSMUSG00000039364","ENSMUSG00000039364.14","ENSMUST00000170381.8","11","Sectm1b","Sectm1b","ENSMUSG00000039364","Sectm1b","58210","Mm.116986","Mm.116986","11","121053458","3","intestine_large/intestine_small/kidney/stomach","intestine_small"
"468","1419495_at",-0.373929303720065,7.02842832849119,-5.50240955737157,1.89041045300515e-05,0.000243143324734647,1.83143632366557,"ENSMUST00000132121","ENSMUSG00000056899","ENSMUSG00000056899.11","ENSMUST00000132121.8","12","Immp2l","Immp2l","ENSMUSG00000056899","Immp2l","93757","Mm.363813/Mm.383443","Mm.363813/Mm.383443","12","41024090","2","adipose_brown/testis","adipose_brown"
"470","1419513_a_at",0.673349520253273,8.82736953234162,4.36462477737956,0.00027522671725239,0.00238347068154427,-0.871042707359404,"ENSMUST00000184113","ENSMUSG00000027699","ENSMUSG00000027699.20","ENSMUST00000184113.8","3","Ect2","Ect2","ENSMUSG00000027699","Ect2","13605","Mm.261453/Mm.402068/Mm.405881/Mm.436438","Mm.261453/Mm.402068/Mm.405881/Mm.436438","3","27097222","2","Baf3/bone/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/macrophage_bone_marrow_0hr/mast_cells_IgE/mega_erythrocyte_progenitor/mIMCD-3/min6/neuro2a/nih_3T3/osteoclasts/RAW_264_7/stem_cells__HSC/thymocyte_DP_CD4+CD8+","thymocyte_DP_CD4+CD8+"
"474","1419523_at",-1.08337783452361,6.21524692268922,-14.723744744586,1.70865696661282e-12,1.2955990789863e-10,18.508562782744,"ENSMUST00000031741","ENSMUSG00000029727","ENSMUSG00000029727.8","ENSMUST00000031741.8","5","Cyp3a13","Cyp3a13","ENSMUSG00000029727","Cyp3a13","13113","Mm.289886","Mm.289886","5","137892932","4","cornea/intestine_large/intestine_small/liver/stomach","intestine_small"
"475","1419527_at",-0.469576987072911,6.83199965981581,-5.54857430181441,1.69942016696612e-05,0.000221638378175722,1.93963165091398,"ENSMUST00000003659","ENSMUSG00000031849","ENSMUSG00000031849.10","ENSMUST00000003659.9","8","Comp","Comp","ENSMUSG00000031849","Comp","12845","Mm.45071","Mm.45071","8","70373548","2","eyecup/osteoblast_day14/osteoblast_day21/osteoblast_day5/testis","osteoblast_day21"
"476","1419537_at",-0.448541500348774,6.95056661551183,-5.46734035693076,2.05000939827949e-05,0.00025957497643069,1.74913122075352,"ENSMUST00000031533","ENSMUSG00000029553","ENSMUSG00000029553.11","ENSMUST00000031533.11","6","Tfec","Tfec","ENSMUSG00000029553","Tfec","21426",NA,NA,"6","16833381","4","bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/kidney/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts/RAW_264_7","macrophage_bone_marrow_2hr_LPS"
"477","1419547_at",-0.391731192831266,7.51526814657442,-3.93288065687038,0.000770268868404773,0.00576023313172881,-1.89683632789314,"ENSMUST00000049642","ENSMUSG00000045316","ENSMUSG00000045316.6","ENSMUST00000049642.6","17","Fahd1","Fahd1","ENSMUSG00000045316","Fahd1","68636","Mm.347964/Mm.444986","Mm.347964/Mm.444986","17","24848896","3","intestine_large/intestine_small/kidney/liver","kidney"
"478","1419552_at",-0.66664871664076,7.93077112843917,-5.45691444174706,2.10005521367553e-05,0.000264371815605755,1.72464370033866,"ENSMUST00000020034","ENSMUSG00000019883","ENSMUSG00000019883.12","ENSMUST00000020034.6","10","Echdc1","Echdc1","ENSMUSG00000019883","Echdc1","52665","Mm.405984","Mm.405984","10","29313166","2","adipose_brown/epidermis","adipose_brown"
"480","1419560_at",-0.447879157437868,6.8684582190318,-5.98632103688732,6.26035374667896e-06,9.07194817379856e-05,2.95611531845345,"ENSMUST00000034731","ENSMUSG00000032207","ENSMUSG00000032207.11","ENSMUST00000034731.10","9","Lipc","Lipc","ENSMUSG00000032207","Lipc","15450","Mm.390187","Mm.390187","9","70798129","1","liver","liver"
"481","1419589_at",-0.374973672309205,7.59979818592333,-3.81750607628591,0.00101347971007459,0.00725455673918374,-2.16870219748147,"ENSMUST00000099269","ENSMUSG00000027435","ENSMUSG00000027435.9","ENSMUST00000099269.4","2","Cd93","Cd93","ENSMUSG00000027435","Cd93","17064","Mm.681/Mm.393234/Mm.398078/Mm.407960","Mm.681/Mm.393234/Mm.398078/Mm.407960","2","148436640","1","common_myeloid_progenitor/granulo_mono_progenitor/lung/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/osteoclasts","mast_cells_IgE+antigen_1hr"
"482","1419591_at",-1.41739822557502,6.72293472332645,-18.9679965361739,1.23389384854896e-14,1.46294941570687e-12,23.568980741054,"ENSMUST00000110125","ENSMUSG00000079025","ENSMUSG00000079025.10","ENSMUST00000110125.9","15","Gsdmc","Gsdmc","ENSMUSG00000079025","Gsdmc","83492","Mm.335619","Mm.335619","15","63775971","1","stomach","stomach"
"483","1419595_a_at",-0.590648399629455,7.59474003695267,-6.46773728390622,2.1421275223996e-06,3.64720981033102e-05,4.05120959579246,"ENSMUST00000098242","ENSMUSG00000073987","ENSMUSG00000073987.5","ENSMUST00000098242.4","4","Ggh","Ggh","ENSMUSG00000073987","Ggh","14590","Mm.20461/Mm.410080/Mm.445534","Mm.20461/Mm.410080/Mm.445534","4","20042052","5","intestine_large/lacrimal_gland/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoblast_day21/osteoclasts/pancreas/salivary_gland","lacrimal_gland"
"484","1419598_at",-0.433617989587785,6.02993078094262,-4.10094351056036,0.000516097841749236,0.00411930725342322,-1.49878424511793,"ENSMUST00000125291","ENSMUSG00000024679","ENSMUSG00000024679.11","ENSMUST00000125291.3","19","Ms4a6d","Ms4a6d","ENSMUSG00000024679","Ms4a6d","68774","Mm.290390","Mm.290390","19","11586604","1","dendritic_cells_myeloid_CD8a-/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoblast_day21/osteoclasts/RAW_264_7","microglia"
"487","1419600_at",-0.37463863651657,5.82311390185726,-5.02298715984189,5.78072902244456e-05,0.000629317762193004,0.698919213769156,"ENSMUST00000081017","ENSMUSG00000059230","ENSMUSG00000059230.3","ENSMUST00000081017.3","8","Defb4","Defb4","ENSMUSG00000059230","Defb4","56519","Mm.45276","Mm.45276","8","19198706","1","stomach","stomach"
"488","1419603_at",-0.443078611772539,5.82862524505337,-4.57194755505494,0.000168017849875225,0.00156969111609791,-0.376178795237828,"ENSMUST00000111214","ENSMUSG00000073489","ENSMUSG00000073489.7","ENSMUST00000111214.4","1","Ifi204","Ifi204","ENSMUSG00000073489","Ifi204","15951","Mm.261270","Mm.261270","1","173747293","2","3T3-L1/cornea/dendritic_cells_myeloid_CD8a-/granulocytes_mac1+gr1+/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts/RAW_264_7","macrophage_peri_LPS_thio_7hrs"
"489","1419621_at",-0.50024988830114,6.97603970390413,-6.54443393874631,1.81051702131508e-06,3.14836839893218e-05,4.22322971800206,"ENSMUST00000026172","ENSMUSG00000025172","ENSMUSG00000025172.4","ENSMUST00000026172.3","19","Ankrd2","Ankrd2","ENSMUSG00000025172","Ankrd2","56642","Mm.143737","Mm.143737","19","42036038","3","adipose_brown/mammary_gland_non-lactating/skeletal_muscle","mammary_gland_non-lactating"
"490","1419646_a_at",-0.686661564769262,6.50287068577993,-8.2188777488211,5.58912733789854e-08,1.48762038246679e-06,7.79283288909868,"ENSMUST00000150952","ENSMUSG00000041607","ENSMUSG00000041607.18","ENSMUST00000150952.2","18","Mbp","Mbp","ENSMUSG00000041607","Mbp","17196","Mm.252063/Mm.392350/Mm.440081","Mm.252063/Mm.392350/Mm.440081","18","82475146","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/spinal_cord","spinal_cord"
"492","1419699_at",-1.56976409764676,6.62721765055396,-15.8574803106559,4.10420476858404e-13,3.61669179674818e-11,19.9755963856697,"ENSMUST00000043873","ENSMUSG00000064057","ENSMUSG00000064057.13","ENSMUST00000043873.10","11","Scgb3a1","Scgb3a1","ENSMUSG00000064057","Scgb3a1","68662","Mm.22802","Mm.22802","11","49663610","1","lung","lung"
"494","1419705_at",-0.289221184543345,6.21659055599131,-3.87091260329731,0.000892646880498015,0.00649659632558879,-2.04301905738468,"ENSMUST00000033739","ENSMUSG00000031373","ENSMUSG00000031373.5","ENSMUST00000033739.5","X","Car5b","Car5b","ENSMUSG00000031373","Car5b","56078","Mm.180953","Mm.180953","X","163976822","2","adipose_brown/adipose_white/mammary_gland__lact","adipose_brown"
"495","1419709_at",-1.94010440568845,7.27984122129247,-22.883583762467,2.92170443510738e-16,4.53629395746077e-14,27.3814029424628,"ENSMUST00000068182","ENSMUSG00000054905","ENSMUSG00000054905.3","ENSMUST00000068182.3","16","Stfa3","Stfa3","ENSMUSG00000054905","Stfa3","20863","Mm.136573","Mm.136573","16","36450537","3","cornea/epidermis/granulocytes_mac1+gr1+/umbilical_cord","umbilical_cord"
"496","1419714_at",-0.282651540870739,6.38761127954119,-3.72219114724715,0.00127074736012896,0.00873186884657636,-2.39222391222398,"ENSMUST00000016640","ENSMUSG00000016496","ENSMUSG00000016496.8","ENSMUST00000016640.8","19","Cd274","Cd274","ENSMUSG00000016496","Cd274","60533","Mm.245363/Mm.457816","Mm.245363/Mm.457816","19","29367455","3","B-cells_marginal_zone/cornea/dendritic_cells_myeloid_CD8a-/lymph_nodes/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia","macrophage_peri_LPS_thio_7hrs"
"497","1419731_at",-0.526532220777409,6.39697755404836,-6.78470103460217,1.07427575841569e-06,2.01139080880675e-05,4.75751833473172,"ENSMUST00000077855","ENSMUSG00000066704","ENSMUSG00000066704.7","ENSMUST00000077855.8","7","Cyp2b19","Cyp2b19","ENSMUSG00000066704","Cyp2b19","13090","Mm.14098","Mm.14098","7","26757163","2","epidermis/umbilical_cord","umbilical_cord"
"498","1419748_at",-0.993518343534524,7.11559635210969,-9.22491765693825,8.26591500552247e-09,2.6951015875506e-07,9.76118306874267,"ENSMUST00000069511","ENSMUSG00000055782","ENSMUSG00000055782.10","ENSMUST00000069511.8","15","Abcd2","Abcd2","ENSMUSG00000055782","Abcd2","26874","Mm.295456/Mm.406958","Mm.295456/Mm.406958","15","91145884","3","adipose_brown/adipose_white/granulo_mono_progenitor/mammary_gland__lact/mammary_gland_non-lactating/skeletal_muscle","adipose_white"
"499","1419832_s_at",-0.603339074049401,6.2633456488817,-8.34760194455611,4.34464054994148e-08,1.18541426887734e-06,8.0520407615488,"ENSMUST00000112590","ENSMUSG00000032561","ENSMUSG00000032561.16","ENSMUST00000112590.3","9","Acpp","Acpp","ENSMUSG00000032561","Acpp","56318","Mm.19941/Mm.471376","Mm.19941/Mm.471376","9","104288251","2","dorsal_root_ganglia/epidermis","dorsal_root_ganglia"
"500","1419835_s_at",-0.751240577146351,8.35504500392609,-7.18959381932353,4.53492299601862e-07,9.57030189548137e-06,5.64157446335108,"ENSMUST00000054449","ENSMUSG00000022565","ENSMUSG00000022565.16","ENSMUST00000054449.14","15","Plec","Plec","ENSMUSG00000022565","Plec","18810","Mm.234912/Mm.418021","Mm.234912/Mm.418021","15","76170974","2","C2C12/mammary_gland_non-lactating/mast_cells_IgE+antigen_1hr/nih_3T3/skeletal_muscle","nih_3T3"
"513","1419872_at",-0.614172721364159,8.19010830746793,-5.28175393447312,3.1541605543526e-05,0.000371939981463531,1.31204147979619,"ENSMUST00000115268","ENSMUSG00000024621","ENSMUSG00000024621.17","ENSMUST00000115268.4","18","Csf1r","Csf1r","ENSMUSG00000024621","Csf1r","12978","Mm.22574/Mm.396517/Mm.443838","Mm.22574/Mm.396517/Mm.443838","18","61105572","5","dendritic_cells_myeloid_CD8a-/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/osteoclasts/placenta/RAW_264_7/retinal_pigment_epithelium/spleen","RAW_264_7"
"515","1419985_s_at",-0.550693413859735,6.12076082979803,-7.83231216400102,1.20667623372821e-07,2.96933423401573e-06,7.00127256107243,"ENSMUST00000055040","ENSMUSG00000049588","ENSMUSG00000049588.14","ENSMUST00000055040.13","11","Ccdc69","Ccdc69","ENSMUSG00000049588","Ccdc69","52570","Mm.22361","Mm.22361","11","55049731","1","adipose_brown/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-","dendritic_cells_lymphoid_CD8a+"
"516","1420081_s_at",0.351366208825249,9.01814702693246,4.10545999022059,0.000510570111633338,0.0040902060171511,-1.48805995333162,"ENSMUST00000177103","ENSMUSG00000027331","ENSMUSG00000027331.16","ENSMUST00000177103.8","2","Knstrn","Knstrn","ENSMUSG00000027331","Knstrn","51944","Mm.252695/Mm.486372","Mm.252695/Mm.486372","2","118814003","2","Baf3/bone_marrow/C2C12/C3H_10T1_2/common_myeloid_progenitor/granulo_mono_progenitor/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/mIMCD-3/min6/neuro2a/nih_3T3/osteoclasts/RAW_264_7/testis/thymocyte_DP_CD4+CD8+","testis"
"520","1420127_s_at",-0.401541563568619,6.94670593451754,-3.75826914612448,0.00116653710211237,0.00813940307105576,-2.30774368064684,"ENSMUST00000085350","ENSMUSG00000034563","ENSMUSG00000034563.17","ENSMUST00000085350.11","9","Ccpg1","Ccpg1","ENSMUSG00000034563","Ccpg1","72278","Mm.268475","Mm.268475","9","72985429","1","lacrimal_gland","lacrimal_gland"
"523","1420183_at",-0.604635452951097,8.33271825114937,-6.16719346181086,4.17031761724636e-06,6.398739101662e-05,3.37055807452751,"ENSMUST00000058150","ENSMUSG00000043165","ENSMUSG00000043165.8","ENSMUST00000058150.8","3","Lor","Lor","ENSMUSG00000043165","Lor","16939","Mm.1121","Mm.1121","3","92080275","5","amygdala/epidermis/mammary_gland__lact/stomach/umbilical_cord","epidermis"
"524","1420332_x_at",-3.84402352711691,6.52202426773603,-51.8024171059683,1.57622033821722e-23,5.13926641275725e-20,43.642489341188,"ENSMUST00000029524","ENSMUSG00000103243","ENSMUSG00000103243.2","ENSMUST00000029524.4","3","Lce1d","Lce1d","ENSMUSG00000078658","Lce1d","69611","Mm.176243","Mm.176243","3","92685499","3","epidermis/stomach/umbilical_cord","umbilical_cord"
"525","1420347_at",-1.11737244473501,6.49313347912279,-9.06989585352299,1.10034381400333e-08,3.46634879764045e-07,9.46638174071153,"ENSMUST00000028985","ENSMUSG00000027483","ENSMUSG00000027483.8","ENSMUST00000028985.8","2","Bpifa1","Bpifa1","ENSMUSG00000027483","Bpifa1","18843","Mm.268852","Mm.268852","2","154142880","2","heart/lung","lung"
"526","1420349_at",-0.341770044408376,6.5312720898355,-4.20027464298864,0.000407252732391805,0.00335738946640577,-1.26266153832696,"ENSMUST00000128349","ENSMUSG00000028036","ENSMUSG00000028036.7","ENSMUST00000128349.2","3","Ptgfr","Ptgfr","ENSMUSG00000028036","Ptgfr","19220","Mm.331442","Mm.331442","3","151798918","2","3T3-L1/kidney/nih_3T3/osteoblast_day21/ovary","nih_3T3"
"529","1420350_at",-3.5437312514998,6.98893157484965,-36.0536682175623,2.79564503656313e-20,1.21536008556188e-17,36.5981343198235,"ENSMUST00000029530","ENSMUSG00000068890","ENSMUSG00000068890.9","ENSMUST00000029530.6","3","Lce1a2","Lce1a2","ENSMUSG00000068890","Lce1a2","73722",NA,NA,"3","92668613","3","epidermis/stomach/umbilical_cord","epidermis"
"530","1420358_at",3.53145213968284,6.5153352273491,42.8761903823337,7.87176686434541e-22,8.5552986203994e-19,40.0222503669095,"ENSMUST00000053149","ENSMUSG00000050224","ENSMUSG00000050224.4","ENSMUST00000053149.4","16","Krtap13","Krtap13","ENSMUSG00000050224","Krtap13","16699","Mm.353193","Mm.353193","16","88750747","1","umbilical_cord","umbilical_cord"
"531","1420399_at",0.57715998830173,7.36097086132352,5.91079511458514,7.42616759051128e-06,0.000105503352631207,2.78204826423369,"ENSMUST00000028156","ENSMUSG00000026815","ENSMUSG00000026815.15","ENSMUST00000028156.8","2","Gfi1b","Gfi1b","ENSMUSG00000026815","Gfi1b","14582","Mm.373385","Mm.373385","2","28609450","2","Baf3/bone/bone_marrow/common_myeloid_progenitor/mast_cells/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor","bone_marrow"
"533","1420400_at",-0.652548217567135,5.8605315037991,-7.02356184375023,6.44189503093174e-07,1.29653078693537e-05,5.28157754411411,"ENSMUST00000031898","ENSMUSG00000029865","ENSMUSG00000029865.5","ENSMUST00000031898.5","6","Sval1","Sval1","ENSMUSG00000029865","Sval1","71578","Mm.96996","Mm.96996","6","41951630","1","intestine_large","intestine_large"
"534","1420420_at",-1.37477457989947,6.17100029768959,-14.5625647399861,2.10833822660657e-12,1.54477231187657e-10,18.2921973345082,"ENSMUST00000028704","ENSMUSG00000027261","ENSMUSG00000027261.3","ENSMUST00000028704.3","2","Hao1","Hao1","ENSMUSG00000027261","Hao1","15112","Mm.26634","Mm.26634","2","134497361","1","liver","liver"
"535","1420428_at",-1.1647166758275,6.83619439252318,-13.2224655614063,1.30869910024153e-11,7.75820621152277e-10,16.4114286747791,"ENSMUST00000172757","ENSMUSG00000015452","ENSMUSG00000015452.15","ENSMUST00000172757.8","17","Ager","Ager","ENSMUSG00000015452","Ager","11596","Mm.3383","Mm.3383","17","34597862","2","lung/nucleus_accumbens","lung"
"547","1420431_at",-2.01908223484784,6.31808568250798,-24.7461255643106,6.03488655882437e-17,1.19563939333581e-14,28.9767588077425,"ENSMUST00000045912","ENSMUSG00000041984","ENSMUSG00000041984.3","ENSMUST00000045912.3","3","Rptn","Rptn","ENSMUSG00000041984","Rptn","20129","Mm.1417","Mm.1417","3","93393699","1","stomach","stomach"
"548","1420442_at",-0.820322600298771,6.4221128959143,-10.0932820583325,1.75788233304038e-09,6.82330398437875e-08,11.3572624423715,"ENSMUST00000160641","ENSMUSG00000026407","ENSMUSG00000026407.18","ENSMUST00000160641.8","1","Cacna1s","Cacna1s","ENSMUSG00000026407","Cacna1s","12292","Mm.4418","Mm.4418","1","136052750","4","adipose_brown/epidermis/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"553","1420453_at",-0.449284114214216,6.20101479282792,-6.00210133380296,6.0414212008624e-06,8.83320799345823e-05,2.99241098405263,"ENSMUST00000040592","ENSMUSG00000033501","ENSMUSG00000033501.6","ENSMUST00000040592.6","16","Crygs","Crygs","ENSMUSG00000033501","Crygs","12970",NA,NA,"16","22805203","1","ciliary_bodies/eyecup/iris/lens/retinal_pigment_epithelium","lens"
"554","1420476_a_at",0.341394655181221,11.4292155434979,3.92620080330376,0.000782614927411281,0.00583249364759881,-1.91261110918948,"ENSMUST00000110798","ENSMUSG00000079139","ENSMUSG00000079139.5","ENSMUST00000110798.5","1","Gm4204","Gm4204","ENSMUSG00000079139","Gm4204","NA","Mm.455441","Mm.455441","1","135232045","1","embryonic_stem_line_V26_2_p16/lens/mega_erythrocyte_progenitor/neuro2a/nih_3T3/stem_cells__HSC","nih_3T3"
"556","1420499_at",-0.400231483407509,6.53839931453944,-5.26187438597236,3.30377020333409e-05,0.000387479954962979,1.26507937004662,"ENSMUST00000089959","ENSMUSG00000037580","ENSMUSG00000037580.11","ENSMUST00000089959.7","14","Gch1","Gch1","ENSMUSG00000037580","Gch1","14528",NA,NA,"14","47153895","5","adrenal_gland/Baf3/bone/bone_marrow/liver/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/microglia/min6/neuro2a/osteoclasts","mast_cells_IgE+antigen_1hr"
"557","1420503_at",-0.55581919444267,6.0570621864097,-6.40721883830087,2.44742851432345e-06,4.06282219497529e-05,3.91498502682855,"ENSMUST00000033414","ENSMUSG00000031089","ENSMUSG00000031089.8","ENSMUST00000033414.8","X","Slc6a14","Slc6a14","ENSMUSG00000031089","Slc6a14","56774","Mm.253984","Mm.253984","X","21714896","5","cornea/epidermis/intestine_large/lung/stomach","intestine_large"
"558","1420512_at",0.37744673944955,7.0544022269738,4.25240119513762,0.000359649425734922,0.00301837053438536,-1.13855829505741,"ENSMUST00000029665","ENSMUSG00000028031","ENSMUSG00000028031.7","ENSMUST00000029665.7","3","Dkk2","Dkk2","ENSMUSG00000028031","Dkk2","56811","Mm.103593","Mm.103593","3","132085292","5","bladder/C2C12/ciliary_bodies/epidermis/eyecup/iris/kidney/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","iris"
"559","1420515_a_at",-0.338876490651319,6.14912905472272,-4.00137097210871,0.000654337917139878,0.00502583929054081,-1.73487527509299,"ENSMUST00000114455","ENSMUSG00000079563","ENSMUSG00000079563.11","ENSMUST00000114455.3","17","Pglyrp2","Pglyrp2","ENSMUSG00000079563","Pglyrp2","57757","Mm.86752/Mm.486741","Mm.86752/Mm.486741","17","32413100","3","Baf3/follicular_B-cells/liver/lymph_nodes/NK_cells/spleen/stem_cells__HSC/T-cells_CD4+/T-cells_CD8+/T-cells_foxP3+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","liver"
"561","1420537_at",-0.561977715018124,6.36305679168453,-6.61555370239503,1.55011507218869e-06,2.7770056004787e-05,4.3821130405105,"ENSMUST00000050120","ENSMUSG00000046523","ENSMUSG00000046523.6","ENSMUST00000050120.4","14","Kctd4","Kctd4","ENSMUSG00000046523","Kctd4","67516","Mm.443947","Mm.443947","14","75955003","3","amygdala/cerebral_cortex_prefrontal/epidermis/hippocampus/mammary_gland__lact/nucleus_accumbens/pituitary","hippocampus"
"562","1420550_at",-4.06008696228619,6.51814313292846,-42.5100473194412,9.39611286451382e-22,8.75315028421352e-19,39.8548715496154,"ENSMUST00000047153","ENSMUSG00000042124","ENSMUSG00000042124.6","ENSMUST00000047153.4","3","Lce1f","Lce1f","ENSMUSG00000042124","Lce1f","67828",NA,NA,"3","92718685","3","epidermis/stomach/umbilical_cord","stomach"
"563","1420551_at",-0.565491521106724,7.12981899240338,-6.6003644577004,1.6022977563501e-06,2.84702552293161e-05,4.34823109262379,"ENSMUST00000030033","ENSMUSG00000028348","ENSMUSG00000028348.8","ENSMUST00000030033.5","4","Cavin4","Cavin4","ENSMUSG00000028348","Murc","68016","Mm.133444","Mm.133444","4","48663514","4","adipose_brown/C2C12/heart/mammary_gland_non-lactating/osteoblast_day5/skeletal_muscle","skeletal_muscle"
"564","1420562_at",-0.521986913792766,6.81551276447399,-4.98745106380811,6.28479795120479e-05,0.000676289891745981,0.614447364341996,"ENSMUST00000023261","ENSMUSG00000022596","ENSMUSG00000022596.4","ENSMUST00000023261.4","15","Slurp1","Slurp1","ENSMUSG00000022596","Slurp1","57277","Mm.27630","Mm.27630","15","74726644","2","cornea/stomach","cornea"
"565","1420569_at",-0.607869803388038,6.73247185642114,-6.75497998397328,1.14546023866502e-06,2.13415606180989e-05,4.69181049006108,"ENSMUST00000040418","ENSMUSG00000039084","ENSMUSG00000039084.9","ENSMUST00000040418.9","11","Chad","Chad","ENSMUSG00000039084","Chad","12643","Mm.440523","Mm.440523","11","94565047","2","eyecup/lung","eyecup"
"566","1420614_at",-0.453868010181063,8.57250022764762,-3.95963231416197,0.000722736047827708,0.00546747304858989,-1.83362214725095,"ENSMUST00000140019","ENSMUSG00000031176","ENSMUSG00000031176.9","ENSMUST00000140019.2","X","Dynlt3","Dynlt3","ENSMUSG00000031176","Dynlt3","67117","Mm.401791/Mm.474665","Mm.401791/Mm.474665","X","9654267","1","dorsal_root_ganglia/osteoblast_day5","osteoblast_day5"
"570","1420628_at",-0.584437274970265,8.42218217281622,-4.5650265559574,0.000170805110215627,0.00158890174567204,-0.39270336184223,"ENSMUST00000051301","ENSMUSG00000043991","ENSMUSG00000043991.6","ENSMUST00000051301.6","18","Pura","Pura","ENSMUSG00000043991","Pura","19290","Mm.44643/Mm.231802/Mm.397124/Mm.397630/Mm.401462/Mm.406679/Mm.407639/Mm.426423/Mm.429594/Mm.482241","Mm.44643/Mm.231802/Mm.397124/Mm.397630/Mm.401462/Mm.406679/Mm.407639/Mm.426423/Mm.429594/Mm.482241","18","36281097","1","cerebral_cortex_prefrontal","cerebral_cortex_prefrontal"
"571","1420632_a_at",-0.449022061019065,7.90777455862835,-4.65955336701673,0.000136452862355403,0.00133005846848966,-0.167031024635527,"ENSMUST00000162580","ENSMUSG00000071657","ENSMUSG00000071657.13","ENSMUST00000162580.8","19","Bscl2","Bscl2","ENSMUSG00000071657","Bscl2","14705","Mm.345134","Mm.345134","19","8837467","2","adipose_brown/testis","testis"
