"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"898","1418557_s_at",0.248055653020653,6.05798525020431,3.08096758030748,0.00569494250401216,0.0211846663255352,-3.18986633587086,"ENSMUST00000000421","ENSMUSG00000000411","ENSMUSG00000000411.8","ENSMUST00000000421.6","4","Tssk3","Tssk3","ENSMUSG00000000411","Tssk3","58864","Mm.143802","Mm.143802","4","129489014","1","testis","testis"
"899","1418560_at",0.540733589986003,10.5113791506079,4.73715037193168,0.000113517586856559,0.00075152099887474,0.661488168658305,"ENSMUST00000033662","ENSMUSG00000031299","ENSMUSG00000031299.11","ENSMUST00000033662.9","X","Pdha1","Pdha1","ENSMUSG00000031299","Pdha1","18597","Mm.34775","Mm.34775","X","160122209","5","adipose_brown/heart/kidney/mammary_gland__lact/mammary_gland_non-lactating/skeletal_muscle","adipose_brown"
"900","1418582_at",-0.620081363894066,7.34563886583399,-8.15047568408008,6.39527809356512e-08,1.64836397028214e-06,8.21616498865926,"ENSMUST00000127984","ENSMUSG00000006362","ENSMUSG00000006362.17","ENSMUST00000127984.9","8","Cbfa2t3","Cbfa2t3","ENSMUSG00000006362","Cbfa2t3","12398","Mm.194339/Mm.394973/Mm.406286","Mm.194339/Mm.394973/Mm.406286","8","122628739","1","Baf3/B-cells_marginal_zone/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/lung/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/stem_cells__HSC","mast_cells_IgE"
"902","1418586_at",-0.269732097082742,6.78553715020519,-3.42319261650321,0.00257256105390611,0.0108369965326368,-2.42185778916478,"ENSMUST00000120080","ENSMUSG00000005580","ENSMUSG00000005580.12","ENSMUST00000120080.8","16","Adcy9","Adcy9","ENSMUSG00000005580","Adcy9","11515","Mm.431828/Mm.439750","Mm.431828/Mm.439750","16","4287529","3","adrenal_gland/cerebral_cortex/cerebral_cortex_prefrontal/hippocampus/min6/skeletal_muscle","hippocampus"
"905","1418591_at",-0.401939666234839,7.36729884026999,-4.05247291752168,0.000579314552000931,0.00304654047870812,-0.959245474445487,"ENSMUST00000070070","ENSMUSG00000032285","ENSMUSG00000032285.16","ENSMUST00000070070.8","9","Dnaja4","Dnaja4","ENSMUSG00000032285","Dnaja4","58233","Mm.489676","Mm.489676","9","54698873","4","adipose_white/heart/mammary_gland_non-lactating/mast_cells/skeletal_muscle","mast_cells"
"906","1418594_a_at",-0.638578486522993,7.8267811392675,-7.16694203564855,4.75634821242173e-07,8.07712153468805e-06,6.18238308372499,"ENSMUST00000085814","ENSMUSG00000020647","ENSMUSG00000020647.11","ENSMUST00000085814.5","12","Ncoa1","Ncoa1","ENSMUSG00000020647","Ncoa1","17977","Mm.301039/Mm.392997/Mm.474131","Mm.301039/Mm.392997/Mm.474131","12","4247363","1","retina/retinal_pigment_epithelium","retinal_pigment_epithelium"
"907","1418602_at",-0.504006633844447,7.06261229684035,-7.00876111587446,6.64783984278464e-07,1.04522609961082e-05,5.8431698913484,"ENSMUST00000034443","ENSMUSG00000031962","ENSMUSG00000031962.7","ENSMUST00000034443.7","8","Cdh15","Cdh15","ENSMUSG00000031962","Cdh15","12555","Mm.1976","Mm.1976","8","122848374","1","C2C12/cerebellum","C2C12"
"908","1418633_at",0.317873308986586,7.84384277587874,3.80145309991511,0.00105287381928651,0.00501788410611395,-1.54819360945132,"ENSMUST00000028288","ENSMUSG00000026923","ENSMUSG00000026923.16","ENSMUST00000028288.5","2","Notch1","Notch1","ENSMUSG00000026923","Notch1","18128","Mm.290610","Mm.290610","2","26457903","1","dendritic_plasmacytoid_B220+/lung","lung"
"909","1418650_at",0.327897928559558,7.52682102066408,3.43835727300495,0.00248266459057555,0.0105126336332099,-2.38726114597854,"ENSMUST00000143879","ENSMUSG00000034401","ENSMUSG00000034401.17","ENSMUST00000143879.8","4","Spata6","Spata6","ENSMUSG00000034401","Spata6","67946","Mm.410260/Mm.473900/Mm.480848","Mm.410260/Mm.473900/Mm.480848","4","111719984","1","testis","testis"
"914","1418666_at",-0.580879152143465,7.52345958150288,-6.00391934888864,6.01670671689837e-06,6.48511479353624e-05,3.61464775555448,"ENSMUST00000029421","ENSMUSG00000027832","ENSMUSG00000027832.6","ENSMUST00000029421.6","3","Ptx3","Ptx3","ENSMUSG00000027832","Ptx3","19288","Mm.276776/Mm.442151/Mm.447958","Mm.276776/Mm.442151/Mm.447958","3","66219910","3","3T3-L1/C3H_10T1_2/macrophage_peri_LPS_thio_7hrs/mammary_gland_non-lactating/microglia/osteoblast_day14/osteoblast_day21/osteoblast_day5/salivary_gland","osteoblast_day5"
"915","1418680_at",-0.946685010518254,7.17571438310865,-9.96453504999771,2.19885575444518e-09,1.20493599787706e-07,11.6282521473825,"ENSMUST00000023450","ENSMUSG00000022766","ENSMUSG00000022766.15","ENSMUST00000023450.15","16","Serpind1","Serpind1","ENSMUSG00000022766","Serpind1","15160","Mm.6609","Mm.6609","16","17331371","3","lens/liver/osteoclasts/placenta","liver"
"916","1418694_at",0.274766043805801,7.64984751101578,3.27429077123159,0.00364260959395994,0.0144222569290909,-2.75920006704272,"ENSMUST00000068697","ENSMUSG00000055239","ENSMUSG00000055239.11","ENSMUST00000068697.11","6","Kcmf1","Kcmf1","ENSMUSG00000055239","Kcmf1","74287","Mm.468370","Mm.468370","6","72841114","1","skeletal_muscle","skeletal_muscle"
"917","1418703_at",0.362904377236118,10.0173605818986,3.87328143503282,0.000887631954770925,0.00433901647455862,-1.38023879119223,"ENSMUST00000112509","ENSMUSG00000026970","ENSMUSG00000026970.17","ENSMUST00000112509.2","2","Rbms1","Rbms1","ENSMUSG00000026970","Rbms1","56878","Mm.259667/Mm.401345/Mm.402042/Mm.403126/Mm.482338","Mm.259667/Mm.401345/Mm.402042/Mm.403126/Mm.482338","2","60750193","1","3T3-L1/macrophage_bone_marrow_0hr/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/nih_3T3/osteoblast_day14/osteoblast_day5/placenta","3T3-L1"
"921","1418714_at",-0.31871669523684,6.58078917631759,-4.14943992965456,0.000459739238596359,0.00250655798360625,-0.730501226481111,"ENSMUST00000039926","ENSMUSG00000037887","ENSMUSG00000037887.12","ENSMUST00000039926.10","7","Dusp8","Dusp8","ENSMUSG00000037887","Dusp8","18218","Mm.39725/Mm.394204/Mm.409798","Mm.39725/Mm.394204/Mm.409798","7","142079490","2","dorsal_striatum/nucleus_accumbens/olfactory_bulb/retina","olfactory_bulb"
"922","1418723_at",0.213791123338634,6.29919696303511,2.70525858653279,0.0133012079084309,0.0421949254946708,-3.99676524583434,"ENSMUST00000039164","ENSMUSG00000036832","ENSMUSG00000036832.6","ENSMUST00000039164.4","3","Lpar3","Lpar3","ENSMUSG00000036832","Lpar3","65086","Mm.155520","Mm.155520","3","146220961","5","dorsal_root_ganglia/kidney/lung/placenta/testis","dorsal_root_ganglia"
"923","1418733_at",0.239551469954781,8.31801736535466,2.94342476860975,0.00779585912962555,0.0273169249781237,-3.49034653451524,"ENSMUST00000049089","ENSMUSG00000035799","ENSMUSG00000035799.7","ENSMUST00000049089.7","12","Twist1","Twist1","ENSMUSG00000035799","Twist1","22160","Mm.3280","Mm.3280","12","33957671","1","3T3-L1/C3H_10T1_2/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/umbilical_cord","osteoblast_day21"
"924","1418736_at",-0.283074955940414,7.97098930022549,-3.07021768083878,0.00583717930392173,0.0216151313122508,-3.21354012323981,"ENSMUST00000061826","ENSMUSG00000043300","ENSMUSG00000043300.3","ENSMUST00000061826.3","3","B3galnt1","B3galnt1","ENSMUSG00000043300","B3galnt1","26879","Mm.153710/Mm.415922","Mm.153710/Mm.415922","3","69574186","4","3T3-L1/amygdala/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/hypothalamus/macrophage_bone_marrow_0hr/microglia/neuro2a/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/osteoclasts/pituitary/retina/umbilical_cord","osteoblast_day14"
"925","1418749_at",-0.388648406256261,7.23418424577362,-3.26808384438639,0.00369557362888117,0.0145965085608323,-2.77316275653028,"ENSMUST00000120071","ENSMUSG00000030465","ENSMUSG00000030465.20","ENSMUST00000120071.8","8","Psd3","Psd3","ENSMUSG00000030465","Psd3","234353","Mm.32525/Mm.413659/Mm.491645/Mm.491783","Mm.32525/Mm.413659/Mm.491645/Mm.491783","8","67689082","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_striatum/hippocampus/hypothalamus/mast_cells_IgE/nucleus_accumbens/olfactory_bulb/retinal_pigment_epithelium/umbilical_cord","cerebral_cortex_prefrontal"
"928","1418753_at",0.271529112801886,8.03689841464227,3.17263999412385,0.00461081629669732,0.0176243452935306,-2.98677098034542,"ENSMUST00000020629","ENSMUSG00000020363","ENSMUSG00000020363.7","ENSMUST00000020629.5","11","Gfpt2","Gfpt2","ENSMUSG00000020363","Gfpt2","14584","Mm.24402","Mm.24402","11","49794178","1","ciliary_bodies","ciliary_bodies"
"929","1418755_at",-0.412789138314999,7.15058393661041,-4.77300168013456,0.000104276026079863,0.000703189209996677,0.746374200127492,"ENSMUST00000029462","ENSMUSG00000027868","ENSMUSG00000027868.12","ENSMUST00000029462.10","3","Tbx15","Tbx15","ENSMUSG00000027868","Tbx15","21384","Mm.88761","Mm.88761","3","99240381","3","adipose_brown/mammary_gland_non-lactating/nih_3T3/osteoblast_day14/osteoblast_day21/osteoblast_day5/skeletal_muscle","skeletal_muscle"
"930","1418761_at",0.764749649871785,9.3332022141535,6.11140784968816,4.72501795077741e-06,5.32156166787901e-05,3.85874859739891,"ENSMUST00000013559","ENSMUSG00000013415","ENSMUSG00000013415.10","ENSMUST00000013559.3","11","Igf2bp1","Igf2bp1","ENSMUSG00000013415","Igf2bp1","140486","Mm.294769/Mm.491157","Mm.294769/Mm.491157","11","95957163","1","3T3-L1/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/mIMCD-3/nih_3T3/placenta","embryonic_stem_line_V26_2_p16"
"931","1418768_at",0.345053839790116,7.64634997972805,4.24419133995065,0.00036675963608037,0.00206666473190026,-0.506527490568499,"ENSMUST00000160153","ENSMUSG00000038084","ENSMUSG00000038084.17","ENSMUST00000160153.2","16","Opa1","Opa1","ENSMUSG00000038084","Opa1","74143","Mm.397059/Mm.421980/Mm.486916","Mm.397059/Mm.421980/Mm.486916","16","29579334","1","adipose_brown","adipose_brown"
"932","1418769_at",-0.666672664603815,7.596254051856,-7.98069887363252,8.95908951470798e-08,2.07160265296421e-06,7.87445224521876,"ENSMUST00000143464","ENSMUSG00000028116","ENSMUSG00000028116.14","ENSMUST00000143464.6","3","Myoz2","Myoz2","ENSMUSG00000028116","Myoz2","59006",NA,NA,"3","123006206","4","adipose_brown/heart/mammary_gland_non-lactating/skeletal_muscle","heart"
"934","1418771_a_at",-0.88904045073869,7.00916628878601,-8.26424488939713,5.11307869817496e-08,1.3553815524715e-06,8.44296372604656,"ENSMUST00000022576","ENSMUSG00000021999","ENSMUSG00000021999.10","ENSMUST00000022576.10","14","Cpb2","Cpb2","ENSMUSG00000021999","Cpb2","56373",NA,NA,"14","75242287","1","liver","liver"
"935","1418777_at",0.215912625093639,7.17346613365296,2.67372218292567,0.014261612877138,0.0446471327757162,-4.06234116867659,"ENSMUST00000024004","ENSMUSG00000023235","ENSMUSG00000023235.15","ENSMUST00000024004.9","8","Ccl25","Ccl25","ENSMUSG00000023235","Ccl25","20300",NA,NA,"8","4325210","1","intestine_small","intestine_small"
"937","1418791_at",-0.470276800110657,7.1365790015986,-6.00111637331771,6.05485431596345e-06,6.50472899413471e-05,3.60826554547992,"ENSMUST00000030212","ENSMUSG00000028488","ENSMUSG00000028488.16","ENSMUST00000030212.15","4","Sh3gl2","Sh3gl2","ENSMUSG00000028488","Sh3gl2","20404","Mm.409309","Mm.409309","4","85205126","4","amygdala/bladder/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/cornea/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/pituitary/retina/retinal_pigment_epithelium/spinal_cord","cerebral_cortex_prefrontal"
"938","1418794_at",0.426178956773521,7.64179893029118,4.03659932306797,0.000601651685568783,0.00313589513326889,-0.996636763070822,"ENSMUST00000089461","ENSMUSG00000058793","ENSMUSG00000058793.15","ENSMUST00000089461.11","2","Cds2","Cds2","ENSMUSG00000058793","Cds2","110911","Mm.284503/Mm.456339/Mm.464431","Mm.284503/Mm.456339/Mm.464431","2","132263148","1","dorsal_root_ganglia","dorsal_root_ganglia"
"940","1418798_s_at",-0.269273217026591,7.05341068449534,-2.9460023188859,0.00775038064896588,0.0272160647344677,-3.48476573062734,"ENSMUST00000136664","ENSMUSG00000002007","ENSMUSG00000002007.6","ENSMUST00000136664.2","X","Srpk3","Srpk3","ENSMUSG00000002007","Srpk3","56504","Mm.111904","Mm.111904","X","73774405","3","B-cells_marginal_zone/follicular_B-cells/lymph_nodes/skeletal_muscle/spleen","follicular_B-cells"
"944","1418799_a_at",-0.416688930742012,6.55143825445126,-4.84984106138853,8.69460507317942e-05,0.000604451169319861,0.92818630560651,"ENSMUST00000086923","ENSMUSG00000025064","ENSMUSG00000025064.16","ENSMUST00000086923.6","19","Col17a1","Col17a1","ENSMUSG00000025064","Col17a1","12821","Mm.1225/Mm.398547","Mm.1225/Mm.398547","19","47646344","4","cornea/epidermis/mammary_gland__lact/umbilical_cord","cornea"
"946","1418814_s_at",0.532346578335922,10.6289524263515,5.12206251380288,4.58110611341169e-05,0.000359487279970609,1.57038527199205,"ENSMUST00000118998","ENSMUSG00000080893","ENSMUSG00000080893.2","ENSMUST00000118998.2","5","Ndufa12-ps","Ndufa12-ps","ENSMUSG00000080893","Gm15920","NA",NA,NA,"5","130188395","3","adipose_brown/heart/skeletal_muscle","skeletal_muscle"
"949","1418850_at",-0.320797901557649,9.10333381036616,-2.77045746757071,0.0115065850229405,0.0374602929186113,-3.86004252661852,"ENSMUST00000028100","ENSMUSG00000024240","ENSMUSG00000024240.14","ENSMUST00000028100.13","18","Epc1","Epc1","ENSMUSG00000024240","Epc1","13831","Mm.312133/Mm.407405","Mm.312133/Mm.407405","18","6435951","1","retina/T-cells_CD4+/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD4+/thymocyte_SP_CD8+","thymocyte_DP_CD4+CD8+"
"951","1418852_at",-0.954566659008425,7.17633322405822,-9.32593215383192,6.87127254889133e-09,2.92859923472682e-07,10.4759494202825,"ENSMUST00000028515","ENSMUSG00000027107","ENSMUSG00000027107.4","ENSMUST00000028515.4","2","Chrna1","Chrna1","ENSMUSG00000027107","Chrna1","11435","Mm.4583","Mm.4583","2","73563215","2","C2C12/mammary_gland_non-lactating/osteoblast_day14/osteoblast_day5/skeletal_muscle","C2C12"
"952","1418861_at",0.350632639753824,8.89877731210916,5.26261153490178,3.29809584800899e-05,0.000269847967689669,1.90038403669479,"ENSMUST00000005064","ENSMUSG00000004934","ENSMUSG00000004934.15","ENSMUST00000005064.14","10","Pias4","Pias4","ENSMUSG00000004934","Pias4","59004","Mm.34428","Mm.34428","10","81153266","1","testis","testis"
"954","1418866_at",0.237802452699726,6.0077705440833,3.52816285963455,0.00201012273768653,0.00875034070257267,-2.18155523645188,"ENSMUST00000038824","ENSMUSG00000038567","ENSMUSG00000038567.6","ENSMUST00000038824.6","2","Cyp24a1","Cyp24a1","ENSMUSG00000038567","Cyp24a1","13081","Mm.6575/Mm.466023","Mm.6575/Mm.466023","2","170482708","1","kidney","kidney"
"955","1418876_at",0.54568570608483,7.95709932651691,5.89301952661938,7.73146371452345e-06,7.98999601939895e-05,3.36150055818607,"ENSMUST00000105098","ENSMUSG00000078302","ENSMUSG00000078302.6","ENSMUST00000105098.6","13","Foxd1","Foxd1","ENSMUSG00000078302","Foxd1","15229","Mm.347441","Mm.347441","13","98354245","1","3T3-L1/C3H_10T1_2/eyecup/mIMCD-3/neuro2a/osteoblast_day14/osteoblast_day21/osteoblast_day5","osteoblast_day5"
"956","1418896_a_at",0.393610495943484,10.005301835091,3.93196989469973,0.000771940717895761,0.003848490383332,-1.24264298423757,"ENSMUST00000116380","ENSMUSG00000027642","ENSMUSG00000027642.16","ENSMUST00000116380.9","2","Rpn2","Rpn2","ENSMUSG00000027642","Rpn2","20014","Mm.22130/Mm.465769","Mm.22130/Mm.465769","2","157279017","1","min6/placenta","placenta"
"960","1418897_at",-0.764396509384925,8.19658682542619,-7.63018973675744,1.81891598022344e-07,3.57943193889999e-06,7.15659876107191,"ENSMUST00000028681","ENSMUSG00000027249","ENSMUSG00000027249.16","ENSMUST00000028681.15","2","F2","F2","ENSMUSG00000027249","F2","14061","Mm.89048","Mm.89048","2","91625320","3","liver/lung/placenta","liver"
"962","1418913_at",-0.465251151018327,6.84933132590462,-5.0215547784827,5.80023197375487e-05,0.00043128064653199,1.33368794394756,"ENSMUST00000015941","ENSMUSG00000042118","ENSMUSG00000042118.8","ENSMUST00000015941.8","13","Bhmt2","Bhmt2","ENSMUSG00000042118","Bhmt2","64918","Mm.29981","Mm.29981","13","93655720","3","iris/kidney/liver","liver"
"963","1418915_at",0.589890466584171,8.63259177442068,5.44761018410364,2.1457668959116e-05,0.000187567639788734,2.33266445785322,"ENSMUST00000030453","ENSMUSG00000028690","ENSMUSG00000028690.5","ENSMUST00000030453.5","4","Mmachc","Mmachc","ENSMUSG00000028690","Mmachc","67096","Mm.252785/Mm.413129","Mm.252785/Mm.413129","4","116702279","2","heart/skeletal_muscle","heart"
"964","1418916_a_at",-0.623002311261709,7.75865093789527,-4.93343272771748,7.13770408853456e-05,0.000512045856560329,1.12574329226023,"ENSMUST00000176708","ENSMUSG00000026295","ENSMUSG00000026295.13","ENSMUST00000176708.8","1","Spp2","Spp2","ENSMUSG00000026295","Spp2","75396",NA,NA,"1","88406961","3","kidney/liver/placenta","kidney"
"966","1418918_at",-0.939423496676467,7.97998221401636,-7.35579660736461,3.20312565103378e-07,5.77005037856113e-06,6.58302544339556,"ENSMUST00000020704","ENSMUSG00000020429","ENSMUSG00000020429.8","ENSMUST00000020704.8","11","Igfbp1","Igfbp1","ENSMUSG00000020429","Igfbp1","16006","Mm.21300","Mm.21300","11","7197782","5","adipose_white/kidney/liver/lung/placenta","liver"
"967","1418919_at",0.388294163047769,9.34192227842786,3.91815974043423,0.000797738024416624,0.00396195708851546,-1.27504855237689,"ENSMUST00000024736","ENSMUSG00000023940","ENSMUSG00000023940.15","ENSMUST00000024736.14","17","Sgo1","Sgo1","ENSMUSG00000023940","Sgol1","72415","Mm.153202","Mm.153202","17","53674786","2","bone/bone_marrow/C2C12/common_myeloid_progenitor/embryonic_stem_line_Bruce4_p13/embryonic_stem_line_V26_2_p16/granulo_mono_progenitor/mega_erythrocyte_progenitor/mIMCD-3/neuro2a/stem_cells__HSC/thymocyte_DP_CD4+CD8+","thymocyte_DP_CD4+CD8+"
"968","1418921_at",-0.39791598092198,7.18968029655272,-5.61952370364134,1.44343112401248e-05,0.000134465919424077,2.73191670415125,"ENSMUST00000111220","ENSMUSG00000005338","ENSMUSG00000005338.15","ENSMUST00000111220.8","1","Cadm3","Cadm3","ENSMUSG00000005338","Cadm3","94332","Mm.330524/Mm.405431","Mm.330524/Mm.405431","1","173334254","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/mast_cells/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/nucleus_accumbens/olfactory_bulb/spinal_cord","cerebellum"
"970","1418929_at",0.232873333717226,8.03229714224337,2.80916545350294,0.0105526992447978,0.0349843171201457,-3.77816437845494,"ENSMUST00000046777","ENSMUSG00000032965","ENSMUSG00000032965.12","ENSMUST00000046777.11","16","Ift57","Ift57","ENSMUSG00000032965","Ift57","73916","Mm.241276","Mm.241276","16","49699233","1","Baf3/lens","Baf3"
"972","1418942_at",0.853161096089982,8.926888228425,8.33364771237275,4.46443318416522e-08,1.22837843012411e-06,8.5804582272007,"ENSMUST00000030311","ENSMUSG00000028576","ENSMUSG00000028576.13","ENSMUST00000030311.11","4","Ift74","Ift74","ENSMUSG00000028576","Ift74","67694",NA,NA,"4","94614491","1","nih_3T3/testis","testis"
"973","1418966_a_at",0.428824830707384,8.10351301900813,4.68614779213785,0.000128108432441325,0.000829587972144864,0.540677649254476,"ENSMUST00000069004","ENSMUSG00000019891","ENSMUSG00000019891.16","ENSMUST00000069004.14","10","Dcbld1","Dcbld1","ENSMUSG00000019891","Dcbld1","66686","Mm.62982/Mm.473077","Mm.62982/Mm.473077","10","52233619","1","intestine_large/intestine_small","intestine_small"
"974","1418975_at",-0.259044236705365,7.50269145512666,-3.69439346406964,0.00135727247455855,0.00623081761484592,-1.79747871731749,"ENSMUST00000035218","ENSMUSG00000032598","ENSMUSG00000032598.9","ENSMUST00000035218.9","9","Nckipsd","Nckipsd","ENSMUSG00000032598","Nckipsd","80987","Mm.192416","Mm.192416","9","108808380","1","amygdala/cerebral_cortex_prefrontal/spinal_cord","cerebral_cortex_prefrontal"
"975","1418995_at",-0.460459610585382,7.10858613042176,-5.06265557436405,5.26622603233885e-05,0.00039871774109997,1.43054642333367,"ENSMUST00000041685","ENSMUSG00000038255","ENSMUSG00000038255.7","ENSMUST00000041685.7","11","Neurod2","Neurod2","ENSMUSG00000038255","Neurod2","18013","Mm.4814","Mm.4814","11","98325415","1","hippocampus","hippocampus"
"976","1419005_at",-0.63927425269546,7.26476365024972,-6.23589221479047,3.5777198800227e-06,4.22837634817937e-05,4.13983767690757,"ENSMUST00000117143","ENSMUSG00000029352","ENSMUSG00000029352.15","ENSMUST00000117143.8","5","Crybb3","Crybb3","ENSMUSG00000029352","Crybb3","12962","Mm.378899","Mm.378899","5","113075839","1","ciliary_bodies/eyecup/lens/retinal_pigment_epithelium","lens"
"983","1419011_at",-0.244332501539263,6.84610459406161,-2.62625366173544,0.0158316556048794,0.0485142040410802,-4.1603356882292,"ENSMUST00000006721","ENSMUSG00000006546","ENSMUSG00000006546.4","ENSMUST00000006721.3","1","Cryba2","Cryba2","ENSMUSG00000006546","Cryba2","12958",NA,NA,"1","74889934","1","eyecup/lens/min6/retinal_pigment_epithelium","lens"
"985","1419020_at",0.195983878389765,6.19593806114836,2.87258839500736,0.00915077986452532,0.0312093281885824,-3.64291981825579,"ENSMUST00000025585","ENSMUSG00000024682","ENSMUSG00000024682.4","ENSMUST00000025585.4","19","Cblif","Cblif","ENSMUSG00000024682","Gif","14603","Mm.456","Mm.456","19","11747554","1","stomach","stomach"
"986","1419026_at",0.705168937099106,9.07283848579394,6.60777994120203,1.57660010497139e-06,2.15083876245156e-05,4.96872606498508,"ENSMUST00000173279","ENSMUSG00000002307","ENSMUSG00000002307.17","ENSMUST00000173279.2","17","Daxx","Daxx","ENSMUSG00000002307","Daxx","13163","Mm.271809/Mm.487279","Mm.271809/Mm.487279","17","33909414","1","macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_7hrs/testis","macrophage_peri_LPS_thio_7hrs"
"990","1419027_s_at",0.474671898068779,9.23687921255934,4.21288557979596,0.000395187505236613,0.00220069831054479,-0.580570185288614,"ENSMUST00000012028","ENSMUSG00000011884","ENSMUSG00000011884.14","ENSMUST00000012028.14","5","Gltp","Gltp","ENSMUSG00000011884","Gltp","56356","Mm.275766","Mm.275766","5","114669403","1","cornea/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/osteoclasts","cornea"
"991","1419028_at",-1.07943027343029,6.66541650304544,-8.36409054170611,4.20736644958521e-08,1.18771587089806e-06,8.64056349021239,"ENSMUST00000111872","ENSMUSG00000032503","ENSMUSG00000032503.19","ENSMUST00000111872.9","9","Arpp21","Arpp21","ENSMUSG00000032503","Arpp21","74100","Mm.405946/Mm.431447/Mm.487515/Mm.488784","Mm.405946/Mm.431447/Mm.487515/Mm.488784","9","112065091","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/spinal_cord/thymocyte_DP_CD4+CD8+/thymocyte_SP_CD8+","thymocyte_DP_CD4+CD8+"
"998","1419031_at",0.472847288092824,8.86255855709356,4.04361969744599,0.000591668731762713,0.00309901349383506,-0.980101870348792,"ENSMUST00000025567","ENSMUSG00000024665","ENSMUSG00000024665.9","ENSMUST00000025567.9","19","Fads2","Fads2","ENSMUSG00000024665","Fads2","56473","Mm.38901","Mm.38901","19","10064164","4","3T3-L1/adipose_white/adrenal_gland/C3H_10T1_2/kidney/liver/mIMCD-3/min6/nih_3T3/RAW_264_7","mIMCD-3"
"999","1419032_at",-0.403632467148862,7.65600865412295,-3.97198243047544,0.000701787980460724,0.00354756544231347,-1.14866393241869,"ENSMUST00000146956","ENSMUSG00000031112","ENSMUSG00000031112.11","ENSMUST00000146956.2","X","Stk26","Stk26","ENSMUSG00000031112","2610018G03Rik","70415","Mm.391246/Mm.406236","Mm.391246/Mm.406236","X","50841047","4","Baf3/bone/bone_marrow/common_myeloid_progenitor/dorsal_striatum/follicular_B-cells/granulo_mono_progenitor/lymph_nodes/NK_cells/stem_cells__HSC/T-cells_CD4+","stem_cells__HSC"
"1002","1419044_at",-0.365678745424868,6.54056050268522,-5.3575606365291,2.64410526514026e-05,0.000223846705034458,2.12256717586022,"ENSMUST00000118171","ENSMUSG00000031772","ENSMUSG00000031772.18","ENSMUST00000118171.8","8","Cntnap4","Cntnap4","ENSMUSG00000031772","Cntnap4","170571","Mm.209232/Mm.401351","Mm.209232/Mm.401351","8","112570043","3","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/hippocampus/hypothalamus/olfactory_bulb/retinal_pigment_epithelium/spinal_cord","retinal_pigment_epithelium"
"1004","1419073_at",-0.77914232065298,7.36575269686382,-8.05384449336549,7.74432448400927e-08,1.89141348165635e-06,8.02215323715981,"ENSMUST00000081851","ENSMUSG00000026109","ENSMUSG00000026109.15","ENSMUST00000081851.4","1","Tmeff2","Tmeff2","ENSMUSG00000026109","Tmeff2","56363","Mm.245154","Mm.245154","1","50900647","2","amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/dorsal_root_ganglia/dorsal_striatum/hippocampus/hypothalamus/neuro2a/nucleus_accumbens/olfactory_bulb/osteoblast_day14/osteoblast_day21/spinal_cord","amygdala"
"1005","1419074_at",-0.797938150569713,7.84580235078569,-10.4607693471192,9.37767449368954e-10,5.66220512716199e-08,12.4887860607006,"ENSMUST00000020553","ENSMUSG00000020309","ENSMUSG00000020309.7","ENSMUST00000020553.5","11","Chac2","Chac2","ENSMUSG00000020309","Chac2","68044","Mm.32656","Mm.32656","11","30976707","4","bone/bone_marrow/kidney/liver","bone_marrow"
"1007","1419075_s_at",0.309019579280284,6.41888889518324,3.20136718433049,0.00431436338979029,0.0167066292546452,-2.92270015017599,"ENSMUST00000075982","ENSMUSG00000057465","ENSMUSG00000057465.6","ENSMUST00000075982.4","7","Saa2","Saa2","ENSMUSG00000057465","Saa2","20209",NA,NA,"7","46751833","1","liver","liver"
