"","AFFY.Mouse430.2.probe","logFC","AveExpr","t","P.Value","adj.P.Val","B","Transcript.stable.ID","Gene.stable.ID","Gene.stable.ID.version","Transcript.stable.ID.version","Chromosome/scaffold.name","Gene.name","MGI.symbol","ensembl.gene","gene.symbol","entrezID","refseqID","unigeneID","chrom","startsite","tiss.number","tissues","max.tissue"
"236","1418831_at",-0.399756199972845,7.25949834038189,-4.28578421066266,0.000332131478902657,0.00473923276569852,-0.315242868000325,"ENSMUST00000106039","ENSMUSG00000054065","ENSMUSG00000054065.13","ENSMUST00000106039.9","7","Pkp3","Pkp3","ENSMUSG00000054065","Pkp3","56460","Mm.350037","Mm.350037","7","141078218","3","cornea/epidermis/intestine_small","epidermis"
"240","1418852_at",-0.650980600270534,7.17633322405822,-5.80581794983113,9.42587905217947e-06,0.000295756271000775,3.24567915666571,"ENSMUST00000028515","ENSMUSG00000027107","ENSMUSG00000027107.4","ENSMUST00000028515.4","2","Chrna1","Chrna1","ENSMUSG00000027107","Chrna1","11435","Mm.4583","Mm.4583","2","73563215","2","C2C12/mammary_gland_non-lactating/osteoblast_day14/osteoblast_day5/skeletal_muscle","C2C12"
"241","1418876_at",0.90543656826457,7.95709932651691,8.92611976903052,1.43856418523098e-08,1.285051650944e-06,9.78623519437185,"ENSMUST00000105098","ENSMUSG00000078302","ENSMUSG00000078302.6","ENSMUST00000105098.6","13","Foxd1","Foxd1","ENSMUSG00000078302","Foxd1","15229","Mm.347441","Mm.347441","13","98354245","1","3T3-L1/C3H_10T1_2/eyecup/mIMCD-3/neuro2a/osteoblast_day14/osteoblast_day21/osteoblast_day5","osteoblast_day5"
"242","1418897_at",-1.28663905487731,8.19658682542619,-11.7241873356152,1.20995492678553e-10,2.19169891043568e-08,14.577335492026,"ENSMUST00000028681","ENSMUSG00000027249","ENSMUSG00000027249.16","ENSMUST00000028681.15","2","F2","F2","ENSMUSG00000027249","F2","14061","Mm.89048","Mm.89048","2","91625320","3","liver/lung/placenta","liver"
"244","1418907_at",-0.76979314208621,6.57944512824969,-6.79839327093686,1.04302779280961e-06,4.97741809235751e-05,5.46402526318636,"ENSMUST00000086040","ENSMUSG00000026579","ENSMUSG00000026579.9","ENSMUST00000086040.6","1","F5","F5","ENSMUSG00000026579","F5","14067","Mm.12900","Mm.12900","1","164151838","4","bone/bone_marrow/ciliary_bodies/granulocytes_mac1+gr1+/iris/lacrimal_gland/liver","liver"
"245","1418913_at",-0.792530224358102,6.84933132590462,-7.8086500320537,1.26570320739608e-07,8.68805327939984e-06,7.59293777136821,"ENSMUST00000015941","ENSMUSG00000042118","ENSMUSG00000042118.8","ENSMUST00000015941.8","13","Bhmt2","Bhmt2","ENSMUSG00000042118","Bhmt2","64918","Mm.29981","Mm.29981","13","93655720","3","iris/kidney/liver","liver"
"246","1418916_a_at",-1.36388024042956,7.75865093789527,-9.85927924066401,2.64420478382698e-09,2.7811063540864e-07,11.4905344070323,"ENSMUST00000027518","ENSMUSG00000026295","ENSMUSG00000026295.13","ENSMUST00000027518.12","1","Spp2","Spp2","ENSMUSG00000026295","Spp2","75396",NA,NA,"1","88406961","3","kidney/liver/placenta","kidney"
"248","1418918_at",-1.22174853690336,7.97998221401636,-8.7329203338606,2.07083301671844e-08,1.75375351974298e-06,9.41911223617739,"ENSMUST00000020704","ENSMUSG00000020429","ENSMUSG00000020429.8","ENSMUST00000020704.8","11","Igfbp1","Igfbp1","ENSMUSG00000020429","Igfbp1","16006","Mm.21300","Mm.21300","11","7197782","5","adipose_white/kidney/liver/lung/placenta","liver"
"249","1418923_at",-0.471374619272631,6.30067592243224,-5.42295285144223,2.27187043589755e-05,0.000608222446245806,2.36176226357605,"ENSMUST00000039721","ENSMUSG00000036083","ENSMUSG00000036083.16","ENSMUST00000039721.14","13","Slc17a3","Slc17a3","ENSMUSG00000036083","Slc17a3","105355","Mm.27038","Mm.27038","13","23839434","2","kidney/liver","kidney"
"253","1418942_at",0.52076565541601,8.926888228425,4.64361072709593,0.000141715726776941,0.00243833312483491,0.530915256769401,"ENSMUST00000030311","ENSMUSG00000028576","ENSMUSG00000028576.13","ENSMUST00000030311.11","4","Ift74","Ift74","ENSMUSG00000028576","Ift74","67694",NA,NA,"4","94614491","1","nih_3T3/testis","testis"
"254","1418985_at",0.358975291075233,6.79622268280272,4.21595730913489,0.000392303260306886,0.00543144280352698,-0.48011030673816,"ENSMUST00000098763","ENSMUSG00000062127","ENSMUSG00000062127.12","ENSMUST00000098763.7","3","Cttnbp2nl","Cttnbp2nl","ENSMUSG00000062127","Cttnbp2nl","80281","Mm.200327/Mm.331283","Mm.200327/Mm.331283","3","105001915","2","lung/macrophage_bone_marrow_0hr/microglia/RAW_264_7","macrophage_bone_marrow_0hr"
"256","1419005_at",-0.575426814306516,7.26476365024972,-5.12402050990571,4.56013207797776e-05,0.00105824275019548,1.66334814241278,"ENSMUST00000120506","ENSMUSG00000029352","ENSMUSG00000029352.15","ENSMUST00000120506.8","5","Crybb3","Crybb3","ENSMUSG00000029352","Crybb3","12962","Mm.378899","Mm.378899","5","113075839","1","ciliary_bodies/eyecup/lens/retinal_pigment_epithelium","lens"
"263","1419059_at",-0.806681117944381,7.06068313178319,-6.66642346125511,1.38771802179705e-06,6.32818826583115e-05,5.17594300034677,"ENSMUST00000027824","ENSMUSG00000026542","ENSMUSG00000026542.7","ENSMUST00000027824.7","1","Apcs","Apcs","ENSMUSG00000026542","Apcs","20219","Mm.330510","Mm.330510","1","172893962","1","liver","liver"
"264","1419074_at",-0.453204637679548,7.84580235078569,-5.42373071397552,2.26777924306688e-05,0.000608222446245806,2.36357107576411,"ENSMUST00000020553","ENSMUSG00000020309","ENSMUSG00000020309.7","ENSMUST00000020553.5","11","Chac2","Chac2","ENSMUSG00000020309","Chac2","68044","Mm.32656","Mm.32656","11","30976707","4","bone/bone_marrow/kidney/liver","bone_marrow"
"266","1419095_a_at",-1.30543384977138,8.99029151036089,-7.82499492688378,1.22461966158409e-07,8.49547320552115e-06,7.62624451587108,"ENSMUST00000025249","ENSMUSG00000024391","ENSMUSG00000024391.8","ENSMUST00000025249.7","17","Apom","Apom","ENSMUSG00000024391","Apom","55938",NA,NA,"17","35128997","3","kidney/liver/placenta","liver"
"267","1419131_at",-1.23388819653878,6.6154407134715,-9.25859248455789,7.77098088482567e-09,7.79608713076126e-07,10.4064173566279,"ENSMUST00000027615","ENSMUSG00000026368","ENSMUSG00000026368.7","ENSMUST00000027615.7","1","F13b","F13b","ENSMUSG00000026368","F13b","14060","Mm.30105/Mm.400771","Mm.30105/Mm.400771","1","139501707","2","kidney/liver","liver"
"268","1419133_at",-0.404132594694277,7.11540774272273,-5.05230165099725,5.39586548894388e-05,0.00119276063909841,1.49492741513607,"ENSMUST00000037007","ENSMUSG00000034282","ENSMUSG00000034282.4","ENSMUST00000037007.4","11","Evpl","Evpl","ENSMUSG00000034282","Evpl","14027","Mm.293683","Mm.293683","11","116220559","4","cornea/epidermis/stomach/umbilical_cord","cornea"
"269","1419134_at",-0.497937630747869,6.80638503759766,-5.33859007277597,2.76329808820448e-05,0.000723673366794435,2.16530748842016,"ENSMUST00000171887","ENSMUSG00000104445","ENSMUSG00000104445.2","ENSMUST00000171887.4","3","Rhbg","Rhbg","ENSMUSG00000001417","Rhbg","58176","Mm.103777","Mm.103777","3","88242874","2","intestine_small/kidney","kidney"
"270","1419139_at",0.368093267759495,6.42824855884,4.87300750175441,8.23155757383052e-05,0.00163154975498325,1.0727501998395,"ENSMUST00000040162","ENSMUSG00000038259","ENSMUSG00000038259.5","ENSMUST00000040162.3","2","Gdf5","Gdf5","ENSMUSG00000038259","Gdf5","14563","Mm.4744","Mm.4744","2","155941023","2","lacrimal_gland/salivary_gland","lacrimal_gland"
"271","1419140_at",0.719189985661806,8.5967320817468,5.73820828484178,1.09976520253617e-05,0.000335120041389642,3.09057955624952,"ENSMUST00000165044","ENSMUSG00000061393","ENSMUSG00000061393.15","ENSMUST00000165044.3","9","Acvr2b","Acvr2b","ENSMUSG00000061393","Acvr2b","11481",NA,NA,"9","119402444","1","embryonic_stem_line_V26_2_p16/placenta","placenta"
"273","1419141_at",-0.644012547383999,6.58119649294225,-6.5244765885847,1.89137536515289e-06,8.16798593123311e-05,4.8636179342639,"ENSMUST00000045028","ENSMUSG00000067299","ENSMUSG00000067299.12","ENSMUST00000045028.15","1","Crygd","Crygd","ENSMUSG00000067299","Crygd","12967","Mm.425031","Mm.425031","1","65061872","1","ciliary_bodies/eyecup/iris/lens/retinal_pigment_epithelium","lens"
"274","1419150_at",-0.657059057948763,6.82840422772672,-7.75496283194361,1.41095273645228e-07,9.38859468816867e-06,7.48327973480471,"ENSMUST00000044210","ENSMUSG00000035923","ENSMUSG00000035923.5","ENSMUST00000044210.5","10","Myf6","Myf6","ENSMUSG00000035923","Myf6","17878","Mm.11","Mm.11","10","107492860","4","adipose_brown/epidermis/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"275","1419155_a_at",0.528797441164295,9.69316634886315,4.36121580550996,0.000277471790864865,0.00415952539822939,-0.136982375832432,"ENSMUST00000067230","ENSMUSG00000076431","ENSMUSG00000076431.5","ENSMUST00000067230.6","13","Sox4","Sox4","ENSMUSG00000076431","Sox4","20677","Mm.240627/Mm.401825/Mm.413565/Mm.455819","Mm.240627/Mm.401825/Mm.413565/Mm.455819","13","28948919","4","3T3-L1/C3H_10T1_2/mammary_gland__lact/mIMCD-3/neuro2a/olfactory_bulb/osteoblast_day14/osteoblast_day21/osteoblast_day5/ovary/stem_cells__HSC/thymocyte_DP_CD4+CD8+/uterus","uterus"
"276","1419204_at",0.531673679719391,7.89016696769336,5.86661608283527,8.2088098957708e-06,0.000264998264011492,3.3847617920073,"ENSMUST00000014917","ENSMUSG00000014773","ENSMUSG00000014773.14","ENSMUST00000014917.8","17","Dll1","Dll1","ENSMUSG00000014773","Dll1","13388","Mm.4875/Mm.392385","Mm.4875/Mm.392385","17","15367354","3","ciliary_bodies/lung/spleen","ciliary_bodies"
"278","1419238_at",-0.356728308128825,7.06000994582793,-4.58047018628515,0.000164648403286731,0.00272505644119993,0.381589638939027,"ENSMUST00000043866","ENSMUSG00000035722","ENSMUSG00000035722.16","ENSMUST00000043866.8","10","Abca7","Abca7","ENSMUSG00000035722","Abca7","27403","Mm.103351","Mm.103351","10","79996494","2","bone_marrow/dorsal_root_ganglia/min6","dorsal_root_ganglia"
"281","1419271_at",0.50762816896211,7.55534763584105,4.70171750745808,0.000123464011324084,0.0022179306276704,0.668285697755795,"ENSMUST00000111085","ENSMUSG00000027168","ENSMUSG00000027168.22","ENSMUST00000111085.8","2","Pax6","Pax6","ENSMUSG00000027168","Pax6","18508","Mm.3608/Mm.414199/Mm.415136/Mm.487124","Mm.3608/Mm.414199/Mm.415136/Mm.487124","2","105668900","1","cerebellum/min6","min6"
"293","1419311_at",-1.1135284602808,8.15664131754146,-6.82637634935288,9.82039345027191e-07,4.77901385740471e-05,5.52482299339834,"ENSMUST00000060524","ENSMUSG00000073400","ENSMUSG00000073400.7","ENSMUST00000060524.11","17","Trim10","Trim10","ENSMUSG00000073400","Trim10","19824","Mm.299155","Mm.299155","17","36869574","4","bone/bone_marrow/spleen/umbilical_cord","bone_marrow"
"294","1419318_at",-0.6571333608164,6.41711448481807,-8.22606774852831,5.51072652200765e-08,4.32957200602553e-06,8.43207820270382,"ENSMUST00000006952","ENSMUSG00000040017","ENSMUSG00000040017.9","ENSMUST00000006952.9","7","Saa4","Saa4","ENSMUSG00000040017","Saa4","20211","Mm.3489/Mm.394591","Mm.3489/Mm.394591","7","46728017","1","liver","liver"
"295","1419407_at",-1.18490767501117,6.97603139199773,-11.3141201264745,2.30905767841429e-10,3.50171281882315e-08,13.9328044260318,"ENSMUST00000156412","ENSMUSG00000026874","ENSMUSG00000026874.11","ENSMUST00000156412.3","2","Hc","Hc","ENSMUSG00000026874","Hc","15139","Mm.2168","Mm.2168","2","34983331","2","liver/lung","liver"
"297","1419421_at",-0.726644126407788,8.23811332082295,-6.92227281480403,7.99458568048663e-07,4.19995552412328e-05,5.73240187100252,"ENSMUST00000173573","ENSMUSG00000031543","ENSMUSG00000031543.19","ENSMUST00000173573.8","8","Ank1","Ank1","ENSMUSG00000031543","Ank1","11733","Mm.334444/Mm.483054","Mm.334444/Mm.483054","8","22974844","1","bone_marrow","bone_marrow"
"300","1419423_at",-0.505544271976978,6.70681601437814,-6.79720236505414,1.0457081408572e-06,4.97741809235751e-05,5.4614355834329,"ENSMUST00000035288","ENSMUSG00000035459","ENSMUSG00000035459.19","ENSMUST00000035288.17","10","Stab2","Stab2","ENSMUSG00000035459","Stab2","192188",NA,NA,"10","86841198","5","bone/bone_marrow/liver/lymph_nodes/spleen","spleen"
"301","1419440_at",-0.350707976169765,6.76938663484632,-4.08366175085897,0.000537806125076636,0.0071281173610259,-0.791906582871252,"ENSMUST00000013771","ENSMUSG00000062077","ENSMUSG00000062077.15","ENSMUST00000013771.15","5","Trim54","Trim54","ENSMUSG00000062077","Trim54","58522","Mm.143796","Mm.143796","5","31116712","4","adipose_brown/heart/mammary_gland_non-lactating/skeletal_muscle","skeletal_muscle"
"302","1419455_at",-0.40041570660235,7.53307125911305,-4.07076841221657,0.000554593187731219,0.00732085460970704,-0.822244331788465,"ENSMUST00000156133","ENSMUSG00000022969","ENSMUSG00000022969.14","ENSMUST00000156133.8","16","Il10rb","Il10rb","ENSMUSG00000022969","Il10rb","16155","Mm.4154","Mm.4154","16","91406164","2","adrenal_gland/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts","macrophage_peri_LPS_thio_0hrs"
"304","1419485_at",0.559548577864355,7.48168676887188,4.86611284830415,8.36669880361175e-05,0.00165331039085916,1.05648808938622,"ENSMUST00000062292","ENSMUSG00000050295","ENSMUSG00000050295.5","ENSMUST00000062292.5","13","Foxc1","Foxc1","ENSMUSG00000050295","Foxc1","17300","Mm.12949","Mm.12949","13","31806646","3","C3H_10T1_2/cornea/epidermis/iris/lacrimal_gland/mIMCD-3/osteoblast_day14/osteoblast_day21/osteoblast_day5/salivary_gland","mIMCD-3"
"305","1419527_at",-1.2043214247699,6.83199965981581,-14.2303969158634,3.2714170251305e-12,1.0666455210438e-09,18.1487145716296,"ENSMUST00000003659","ENSMUSG00000031849","ENSMUSG00000031849.10","ENSMUST00000003659.9","8","Comp","Comp","ENSMUSG00000031849","Comp","12845","Mm.45071","Mm.45071","8","70373548","2","eyecup/osteoblast_day14/osteoblast_day21/osteoblast_day5/testis","osteoblast_day21"
"306","1419537_at",-0.405166492465157,6.95056661551183,-4.93863580919126,7.05068579961609e-05,0.00145960387616814,1.22745074427006,"ENSMUST00000031533","ENSMUSG00000029553","ENSMUSG00000029553.11","ENSMUST00000031533.11","6","Tfec","Tfec","ENSMUSG00000029553","Tfec","21426",NA,NA,"6","16833381","4","bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/kidney/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/macrophage_peri_LPS_thio_7hrs/microglia/osteoclasts/RAW_264_7","macrophage_bone_marrow_2hr_LPS"
"307","1419560_at",-0.671383323047586,6.8684582190318,-8.97366185461002,1.31617398667445e-08,1.20884092494424e-06,9.87581316887421,"ENSMUST00000034731","ENSMUSG00000032207","ENSMUSG00000032207.11","ENSMUST00000034731.10","9","Lipc","Lipc","ENSMUSG00000032207","Lipc","15450","Mm.390187","Mm.390187","9","70798129","1","liver","liver"
"308","1419606_a_at",-0.824396028222768,8.47573360800648,-8.03193516521307,8.08919723319009e-08,6.13368083228286e-06,8.04477478756183,"ENSMUST00000169571","ENSMUSG00000064179","ENSMUSG00000064179.14","ENSMUST00000169571.2","7","Tnnt1","Tnnt1","ENSMUSG00000064179","Tnnt1","21955",NA,NA,"7","4504570","4","adipose_brown/mammary_gland_non-lactating/osteoblast_day5/skeletal_muscle/umbilical_cord","mammary_gland_non-lactating"
"317","1419608_a_at",-0.755251131080365,7.13347491553464,-7.99879994960433,8.64122423406253e-08,6.4033435489002e-06,7.97815383706803,"ENSMUST00000121848","ENSMUSG00000089661","ENSMUSG00000089661.10","ENSMUST00000121848.2","7","Mia","Mia","ENSMUSG00000089661","Mia","12587","Mm.262447","Mm.262447","7","27179742","4","adipose_white/mammary_gland__lact/osteoblast_day14/osteoblast_day21/pituitary/prostate","pituitary"
"320","1419614_at",-0.714998702646,7.73423337363746,-7.31526934190748,3.48533719450124e-07,2.0113171544551e-05,6.57039642960788,"ENSMUST00000009790","ENSMUSG00000009646","ENSMUSG00000009646.14","ENSMUST00000009790.14","10","Pla2g12b","Pla2g12b","ENSMUSG00000009646","Pla2g12b","69836","Mm.30268","Mm.30268","10","59403660","4","intestine_small/liver/placenta/stomach","intestine_small"
"322","1419618_at",-0.463192693426529,6.73469998272496,-5.16876115371752,4.10653189466799e-05,0.000993621768907944,1.76826253328589,"ENSMUST00000046233","ENSMUSG00000041660","ENSMUSG00000041660.9","ENSMUST00000046233.9","2","Bbox1","Bbox1","ENSMUSG00000041660","Bbox1","170442","Mm.27335","Mm.27335","2","110262697","2","epidermis/liver","liver"
"323","1419627_s_at",-0.470984747233281,6.38112073758712,-6.90141791483576,8.35946704797281e-07,4.25913249841644e-05,5.68736109615276,"ENSMUST00000117130","ENSMUSG00000023349","ENSMUSG00000023349.15","ENSMUST00000117130.8","6","Clec4n","Clec4n","ENSMUSG00000023349","Clec4n","56620","Mm.271782","Mm.271782","6","123229843","3","dendritic_cells_myeloid_CD8a-/lymph_nodes/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_6hr_LPS/microglia/osteoblast_day21/osteoclasts/RAW_264_7/spleen","macrophage_bone_marrow_24h_LPS"
"327","1419633_at",0.583484289369625,6.77539351393546,5.38687320296043,2.47012564858552e-05,0.000657456708343927,2.27781135355239,"ENSMUST00000172997","ENSMUSG00000029546","ENSMUSG00000029546.13","ENSMUST00000172997.3","5","Uncx","Uncx","ENSMUSG00000029546","Uncx","22255","Mm.42190","Mm.42190","5","139543494","1","cerebellum","cerebellum"
"328","1419669_at",-1.23482427530278,7.52268732145422,-10.8568979608206,4.84511676701883e-10,6.72234179526166e-08,13.1920676837542,"ENSMUST00000171489","ENSMUSG00000057729","ENSMUSG00000057729.13","ENSMUST00000171489.2","10","Prtn3","Prtn3","ENSMUSG00000057729","Prtn3","19152","Mm.2364","Mm.2364","10","79874476","3","adipose_white/Baf3/bone/bone_marrow/common_myeloid_progenitor/granulo_mono_progenitor/granulocytes_mac1+gr1+/osteoclasts/stem_cells__HSC","granulo_mono_progenitor"
"333","1419670_at",-0.637433818752171,6.97591880995854,-7.46792384467225,2.53872519765799e-07,1.49144387512863e-05,6.8903143592429,"ENSMUST00000146344","ENSMUSG00000001155","ENSMUSG00000001155.14","ENSMUST00000146344.2","10","Ftcd","Ftcd","ENSMUSG00000001155","Ftcd","14317","Mm.36278","Mm.36278","10","76575648","1","liver","liver"
"336","1419709_at",-0.435979976507002,7.27984122129247,-5.14239557515776,4.36798390810108e-05,0.00102828964132589,1.70645138980669,"ENSMUST00000068182","ENSMUSG00000054905","ENSMUSG00000054905.3","ENSMUST00000068182.3","16","Stfa3","Stfa3","ENSMUSG00000054905","Stfa3","20863","Mm.136573","Mm.136573","16","36450537","3","cornea/epidermis/granulocytes_mac1+gr1+/umbilical_cord","umbilical_cord"
"337","1419719_at",-0.405803024364006,6.45679307493259,-5.32011533722612,2.88462950053018e-05,0.000740577518620365,2.12221339766755,"ENSMUST00000031122","ENSMUSG00000029212","ENSMUSG00000029212.12","ENSMUST00000031122.9","5","Gabrb1","Gabrb1","ENSMUSG00000029212","Gabrb1","14400","Mm.38567","Mm.38567","5","71699932","3","adipose_white/amygdala/cerebellum/cerebral_cortex/cerebral_cortex_prefrontal/ciliary_bodies/dorsal_striatum/hippocampus/hypothalamus/nucleus_accumbens/olfactory_bulb/pituitary/retina/retinal_pigment_epithelium/spinal_cord","amygdala"
"338","1419872_at",-0.741154480722576,8.19010830746793,-6.37376988335465,2.63498676293207e-06,0.000104194837569078,4.52928898763842,"ENSMUST00000025523","ENSMUSG00000024621","ENSMUSG00000024621.17","ENSMUST00000025523.13","18","Csf1r","Csf1r","ENSMUSG00000024621","Csf1r","12978","Mm.22574/Mm.396517/Mm.443838","Mm.22574/Mm.396517/Mm.443838","18","61105572","5","dendritic_cells_myeloid_CD8a-/granulo_mono_progenitor/granulocytes_mac1+gr1+/lymph_nodes/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/macrophage_peri_LPS_thio_1hrs/microglia/osteoclasts/placenta/RAW_264_7/retinal_pigment_epithelium/spleen","RAW_264_7"
"340","1420347_at",-0.90560447967416,6.49313347912279,-7.35094046200186,3.23566070931729e-07,1.88390566834447e-05,6.64543475912888,"ENSMUST00000028985","ENSMUSG00000027483","ENSMUSG00000027483.8","ENSMUST00000028985.8","2","Bpifa1","Bpifa1","ENSMUSG00000027483","Bpifa1","18843","Mm.268852","Mm.268852","2","154142880","2","heart/lung","lung"
"341","1420364_at",-0.369769283927624,6.4344164705381,-4.51951253903439,0.000190331194530755,0.00308743711327128,0.237397907153197,"ENSMUST00000056898","ENSMUSG00000051431","ENSMUSG00000051431.8","ENSMUST00000056898.5","3","Gpr87","Gpr87","ENSMUSG00000051431","Gpr87","84111","Mm.60267","Mm.60267","3","59179006","2","cornea/epidermis","cornea"
"342","1420398_at",-0.646301621705144,6.50323648288281,-6.86087273777315,9.11869905540721e-07,4.52948395263913e-05,5.59963227616924,"ENSMUST00000027603","ENSMUSG00000026357","ENSMUSG00000026357.4","ENSMUST00000027603.4","1","Rgs18","Rgs18","ENSMUSG00000026357","Rgs18","64214","Mm.253927","Mm.253927","1","144752683","3","Baf3/B-cells_marginal_zone/bone/bone_marrow/common_myeloid_progenitor/dendritic_cells_lymphoid_CD8a+/dendritic_cells_myeloid_CD8a-/dendritic_plasmacytoid_B220+/follicular_B-cells/granulo_mono_progenitor/granulocytes_mac1+gr1+/macrophage_bone_marrow_0hr/macrophage_bone_marrow_24h_LPS/macrophage_bone_marrow_2hr_LPS/macrophage_bone_marrow_6hr_LPS/macrophage_peri_LPS_thio_0hrs/mast_cells/mast_cells_IgE/mast_cells_IgE+antigen_1hr/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor/NK_cells/osteoclasts/spleen/stem_cells__HSC","mast_cells_IgE"
"343","1420399_at",-0.663253367714511,7.36097086132352,-6.79249228130758,1.05637862304933e-06,4.99177173978601e-05,5.45119149526307,"ENSMUST00000028156","ENSMUSG00000026815","ENSMUSG00000026815.15","ENSMUST00000028156.8","2","Gfi1b","Gfi1b","ENSMUSG00000026815","Gfi1b","14582","Mm.373385","Mm.373385","2","28609450","2","Baf3/bone/bone_marrow/common_myeloid_progenitor/mast_cells/mast_cells_IgE+antigen_6hr/mega_erythrocyte_progenitor","bone_marrow"
"345","1420496_at",-0.49034568260554,6.80626891899178,-4.53166441529446,0.000184908031504074,0.00301446318359516,0.266143430101748,"ENSMUST00000170921","ENSMUSG00000021492","ENSMUSG00000021492.16","ENSMUST00000170921.2","13","F12","F12","ENSMUSG00000021492","F12","58992","Mm.42224","Mm.42224","13","55417958","1","liver","liver"
"347","1420518_a_at",0.410004428579851,7.8324685967336,4.66489615389309,0.000134733585248808,0.00236182179948247,0.581243022513839,"ENSMUST00000127482","ENSMUSG00000037995","ENSMUSG00000037995.16","ENSMUST00000127482.8","1","Igsf9","Igsf9","ENSMUSG00000037995","Igsf9","93842","Mm.214530","Mm.214530","1","172481788","3","intestine_large/intestine_small/mIMCD-3/placenta/stomach","intestine_small"
"351","1420525_a_at",-1.19329902950785,6.68370839994876,-13.2255909602478,1.30291622679346e-11,3.69405074561745e-09,16.788345439805,"ENSMUST00000049910","ENSMUSG00000031173","ENSMUSG00000031173.14","ENSMUST00000049910.13","X","Otc","Otc","ENSMUSG00000031173","Otc","18416","Mm.2611","Mm.2611","X","10252305","3","intestine_large/intestine_small/liver/lung","liver"
"353","1420537_at",-0.368298429915704,6.36305679168453,-4.33557768662862,0.000294955725736738,0.00436146550460151,-0.19758572912477,"ENSMUST00000050120","ENSMUSG00000046523","ENSMUSG00000046523.6","ENSMUST00000050120.4","14","Kctd4","Kctd4","ENSMUSG00000046523","Kctd4","67516","Mm.443947","Mm.443947","14","75955003","3","amygdala/cerebral_cortex_prefrontal/epidermis/hippocampus/mammary_gland__lact/nucleus_accumbens/pituitary","hippocampus"
"354","1420551_at",-0.928332060645721,7.12981899240338,-10.8354055000471,5.01964141117518e-10,6.81939200880694e-08,13.1566599176059,"ENSMUST00000030033","ENSMUSG00000028348","ENSMUSG00000028348.8","ENSMUST00000030033.5","4","Cavin4","Cavin4","ENSMUSG00000028348","Murc","68016","Mm.133444","Mm.133444","4","48663514","4","adipose_brown/C2C12/heart/mammary_gland_non-lactating/osteoblast_day5/skeletal_muscle","skeletal_muscle"
"355","1420559_a_at",0.62814963259846,6.72379878291833,8.43598080674372,3.65929912133177e-08,3.00288149646885e-06,8.84508193539973,"ENSMUST00000162439","ENSMUSG00000027833","ENSMUSG00000027833.17","ENSMUST00000162439.8","3","Shox2","Shox2","ENSMUSG00000027833","Shox2","20429","Mm.39093","Mm.39093","3","66971727","2","3T3-L1/C2C12/dorsal_root_ganglia/hippocampus/nih_3T3","3T3-L1"
"357","1420673_a_at",-0.597137499132009,6.78050993539664,-6.85930104207634,9.14951955647045e-07,4.52948395263913e-05,5.59622723912396,"ENSMUST00000164598","ENSMUSG00000021751","ENSMUSG00000021751.14","ENSMUST00000164598.8","14","Acox2","Acox2","ENSMUSG00000021751","Acox2","93732","Mm.28700","Mm.28700","14","8225511","2","kidney/liver","liver"
"359","1420682_at",-0.454962409800593,6.75603277786076,-5.05311799077423,5.38552779276773e-05,0.00119276063909841,1.49684606544623,"ENSMUST00000045971","ENSMUSG00000041189","ENSMUSG00000041189.10","ENSMUST00000045971.9","11","Chrnb1","Chrnb1","ENSMUSG00000041189","Chrnb1","11443","Mm.86425","Mm.86425","11","69784036","4","C2C12/lung/mammary_gland_non-lactating/mIMCD-3/placenta/skeletal_muscle","mIMCD-3"
"360","1420686_at",-0.39170666048996,6.30214367090859,-4.26212310330369,0.000351407941462553,0.00495210032328273,-0.371127239119417,"ENSMUST00000112383","ENSMUSG00000066975","ENSMUSG00000066975.13","ENSMUST00000112383.8","5","Cryba4","Cryba4","ENSMUSG00000066975","Cryba4","12959","Mm.40324","Mm.40324","5","112246493","2","adipose_white/ciliary_bodies/eyecup/lens/retinal_pigment_epithelium","lens"
"363","1420712_a_at",-0.419817473436041,7.02830432703044,-4.45294095886874,0.000223008920291028,0.00352116505863872,0.0799259753659483,"ENSMUST00000108102","ENSMUSG00000001249","ENSMUSG00000001249.15","ENSMUST00000108102.9","7","Hpn","Hpn","ENSMUSG00000001249","Hpn","15451","Mm.19182/Mm.491239","Mm.19182/Mm.491239","7","31098725","3","kidney/liver/mega_erythrocyte_progenitor/pancreas","liver"
